field_key	wire_key	semantic_row_key	class	applies_to_class	scope_status	scope_basis	scope_evidence_key	scope_evidence_ref	scope_blocker	scope_required_next_evidence	parent_chain	direction	offset_basis	storage_width	order	mask_bit	gate	offset	tag	len	structural_type	structural_status	default_value	default_writer_va	semantic_name	semantic_status	semantic_source_load_va	semantic_producer_va	semantic_consumer_va	semantic_evidence_span_start	semantic_evidence_span_end	semantic_evidence_span_sha256	semantic_support_spans	producer_va	consumer_va	consumer_slot	codec_slot	write_site_va	read_site_va	file_offset	span_start	span_end	span_sha256	origin_evidence_key	evidence_key	source	conflicts_with	open_conflicts_with	blocker	required_next_evidence	image_sha256
PetAttr@0x48.2#R:b0x0008	PetAttr@0x48.2#R:b0x0008	526435a6bf89116eb7a6021dbf69abbcc413fd9ee199804e40eb6e2d9cface04	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	c91196255b1e52dd712652f9886b3d3318a78f7baba365636421bba3efb74779	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	R	OBJECT	2	8	0x0008	(+0x10 & 0x0008) != 0	0x48	0x0F	2	uint16	PROVEN_EXACT	0	0x006F5C40	UNKNOWN	UNKNOWN	N/A	N/A	N/A	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	0x006F4DB0	UNKNOWN	N/A	+0x10	N/A	0x006F4DB0	0x002F41B0	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	109e5f5b2eb9177001eb4ee720e3428bc157e1aeb28b99fad557b9fb43173cc4	c3c84ab18648869beb39e903d990b46b87c2eafe490a1a5cb7a38248b8bfff39	IMAGE			no unique non-codec gameplay producer or consumer was proved	typed IMAGE xref/consumer proof or varied DUMP/CAPTURE evidence as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x48.2#W:b0x0008	PetAttr@0x48.2#W:b0x0008	95fdcbf3a6d3243fdafaeda54f73062e1023bf66be1845d2b20b9f6409590bb2	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	c91196255b1e52dd712652f9886b3d3318a78f7baba365636421bba3efb74779	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	W	OBJECT	2	8	0x0008	(+0x10 & 0x0008) != 0	0x48	0x0F	2	uint16	PROVEN_EXACT	0	0x006F5C40	UNKNOWN	UNKNOWN	N/A	N/A	N/A	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	0x006F5C40	0x006F4DA9	N/A	+0x10	0x006F4DA9	N/A	0x002F41A9	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	0525f61105cd6e0fae942e4c885d5ff984e0f2cb51b1fed6c3ed2b1b5a7b3f7e	7e001f23b99ad03766a828ea948844443f6c059872e054b98e245da3577720dd	IMAGE			no unique non-codec gameplay producer or consumer was proved	typed IMAGE xref/consumer proof or varied DUMP/CAPTURE evidence as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x4C.4#R:b0x0010	PetAttr@0x4C.4#R:b0x0010	c860c917ba1bdb90f3b38c8da5f34ef1a9227b4e03c25c3756d354fce273de06	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	d7288038397f85346fdd935caee5c8739422e99c17740e9ca785a4e0270ca0e0	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;pet_current_hp_consumer=0x006DCE32..0x006DCE57@8f8847dbb900e5af33243318ad3230298bb1d385f1143a1ed1a9beda58cd83cb;pet_hp_current_max_pair_consumer=0x006D0460..0x006D04D3@019338a79963e8babe9cafe08c52b97dcac15468ffdbbd4fd75d836b35d167ca;pet_hp_widget_pair_binding=0x006D43C8..0x006D444D@3b21abfb0d6b74574f82edb2735ed75a81e3c0c3472760c2afa1e1d80f2b650a;pet_max_hp_distinction=0x00467D30..0x00467E00@23f02281ed6b01179af4633f2c417858f838b8bed4bdda6b5ea02abab7fd66a6;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	R	OBJECT	4	9	0x0010	(+0x10 & 0x0010) != 0	0x4C	0x14	4	uint32	PROVEN_EXACT	0	0x006F5C40	pet_current_hp_u32	PROVEN_EXACT	N/A	0x006FBA50	0x006DCE32	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;pet_current_hp_consumer=0x006DCE32..0x006DCE57@8f8847dbb900e5af33243318ad3230298bb1d385f1143a1ed1a9beda58cd83cb;pet_hp_current_max_pair_consumer=0x006D0460..0x006D04D3@019338a79963e8babe9cafe08c52b97dcac15468ffdbbd4fd75d836b35d167ca;pet_hp_widget_pair_binding=0x006D43C8..0x006D444D@3b21abfb0d6b74574f82edb2735ed75a81e3c0c3472760c2afa1e1d80f2b650a;pet_max_hp_distinction=0x00467D30..0x00467E00@23f02281ed6b01179af4633f2c417858f838b8bed4bdda6b5ea02abab7fd66a6	0x006F4DCF	UNKNOWN	N/A	+0x10	N/A	0x006F4DCF	0x002F41CF	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	5c9f9ab7ba6ec4a372de32356286a913ee1060ead0fc9b510a4c73536633f4ec	ca06ae9d6bd8e28d8270443d5971426983bf1b9f22868386b71df43eb02ec006	IMAGE					9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x4C.4#W:b0x0010	PetAttr@0x4C.4#W:b0x0010	e6aebfd1ec22528a28ed2aa4c73310bc392895f418052728ea359c9318f8f50a	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	d7288038397f85346fdd935caee5c8739422e99c17740e9ca785a4e0270ca0e0	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;pet_current_hp_consumer=0x006DCE32..0x006DCE57@8f8847dbb900e5af33243318ad3230298bb1d385f1143a1ed1a9beda58cd83cb;pet_hp_current_max_pair_consumer=0x006D0460..0x006D04D3@019338a79963e8babe9cafe08c52b97dcac15468ffdbbd4fd75d836b35d167ca;pet_hp_widget_pair_binding=0x006D43C8..0x006D444D@3b21abfb0d6b74574f82edb2735ed75a81e3c0c3472760c2afa1e1d80f2b650a;pet_max_hp_distinction=0x00467D30..0x00467E00@23f02281ed6b01179af4633f2c417858f838b8bed4bdda6b5ea02abab7fd66a6;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	W	OBJECT	4	9	0x0010	(+0x10 & 0x0010) != 0	0x4C	0x14	4	uint32	PROVEN_EXACT	0	0x006F5C40	pet_current_hp_u32	PROVEN_EXACT	N/A	0x006FBA50	0x006DCE32	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;pet_current_hp_consumer=0x006DCE32..0x006DCE57@8f8847dbb900e5af33243318ad3230298bb1d385f1143a1ed1a9beda58cd83cb;pet_hp_current_max_pair_consumer=0x006D0460..0x006D04D3@019338a79963e8babe9cafe08c52b97dcac15468ffdbbd4fd75d836b35d167ca;pet_hp_widget_pair_binding=0x006D43C8..0x006D444D@3b21abfb0d6b74574f82edb2735ed75a81e3c0c3472760c2afa1e1d80f2b650a;pet_max_hp_distinction=0x00467D30..0x00467E00@23f02281ed6b01179af4633f2c417858f838b8bed4bdda6b5ea02abab7fd66a6	0x006F5C40	0x006F4DC8	N/A	+0x10	0x006F4DC8	N/A	0x002F41C8	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	4a5394e545081186e7bfc7bf2ce73a94fe78b88f897a8c9f3eddf67c6cd13a36	545f721015febf14e0096a28adb159c44989931bf94e9c0d04cbdc3b7449f06f	IMAGE					9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x50.1#R:b0x0020	PetAttr@0x50.1#R:b0x0020	4d048bc75b00341ff75be02944a0e3aba5588831316c85ea2b95080a63d66fbd	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	b94eebd1056a89e3ba31590535f129b59b01e0ad8a3ac04fd0ba2968686d5e88	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;restore_amity_handler=0x006FBB70..0x006FBC5A@836d7e1762ee90bb4deab1505be1f80eff0e90db02dada167129a40c15c60d29;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	R	OBJECT	1	10	0x0020	(+0x10 & 0x0020) != 0	0x50	0x0B	1	uint8	PROVEN_EXACT	0	0x006F5C40	amity	PROVEN_EXACT	N/A	0x006FBB70	0x006FBB70	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;restore_amity_handler=0x006FBB70..0x006FBC5A@836d7e1762ee90bb4deab1505be1f80eff0e90db02dada167129a40c15c60d29	0x006F4DEE	UNKNOWN	N/A	+0x10	N/A	0x006F4DEE	0x002F41EE	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	f480f9fc34fc2c9f8594362fe6505bf9d99f4984ec5842430a50e8af0be9db47	5d1ac294a0462ba22b77827f9a5d90edfe45c79448da0b0590b7174e10881625	IMAGE					9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x50.1#W:b0x0020	PetAttr@0x50.1#W:b0x0020	4f508a4cbe17ba2245c336bb1be10f9ee20f53661e4286b37195e72b6260cbbe	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	b94eebd1056a89e3ba31590535f129b59b01e0ad8a3ac04fd0ba2968686d5e88	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;restore_amity_handler=0x006FBB70..0x006FBC5A@836d7e1762ee90bb4deab1505be1f80eff0e90db02dada167129a40c15c60d29;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	W	OBJECT	1	10	0x0020	(+0x10 & 0x0020) != 0	0x50	0x0B	1	uint8	PROVEN_EXACT	0	0x006F5C40	amity	PROVEN_EXACT	N/A	0x006FBB70	0x006FBB70	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;update_property_handler=0x006FBA50..0x006FBB66@3bf6599a9f9469e74f0a7a135b8feebc3f504103b80013ee45b8c992a6cf6bc8;restore_amity_handler=0x006FBB70..0x006FBC5A@836d7e1762ee90bb4deab1505be1f80eff0e90db02dada167129a40c15c60d29	0x006F5C40	0x006F4DE7	N/A	+0x10	0x006F4DE7	N/A	0x002F41E7	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	f16e3a6f1edee37643eabbe627795a77540d238f5ae3e760b7035af800f49181	ebc4a4fbae801375cdf50fcbb5d096133439d3d7e3abbb2e0f54268a61e4b0a1	IMAGE					9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x51.1#R:b0x0040	PetAttr@0x51.1#R:b0x0040	301bb911a219d7f3f128133db9284839828eda4f37ce059fdc903c91a63e29f0	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	c91196255b1e52dd712652f9886b3d3318a78f7baba365636421bba3efb74779	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	R	OBJECT	1	11	0x0040	(+0x10 & 0x0040) != 0	0x51	0x0B	1	uint8	PROVEN_EXACT	2	0x006F5C40	UNKNOWN	UNKNOWN	N/A	N/A	N/A	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	0x006F4E0D	UNKNOWN	N/A	+0x10	N/A	0x006F4E0D	0x002F420D	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	7b18704a573c5dd5e19814bd430db1e71e9d76b09fabcffb6ddd120707ed5d0d	d9c76c70e51ba7dd4a42ffa1878f81649fbdfd47c4371db80751c9a5a8a13de4	IMAGE			no unique non-codec gameplay producer or consumer was proved	typed IMAGE xref/consumer proof or varied DUMP/CAPTURE evidence as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x51.1#W:b0x0040	PetAttr@0x51.1#W:b0x0040	2e03641b65b88c3592e21174c0ccbec478115a9932a17a847815c284cf60c01e	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	c91196255b1e52dd712652f9886b3d3318a78f7baba365636421bba3efb74779	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	W	OBJECT	1	11	0x0040	(+0x10 & 0x0040) != 0	0x51	0x0B	1	uint8	PROVEN_EXACT	2	0x006F5C40	UNKNOWN	UNKNOWN	N/A	N/A	N/A	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	0x006F5C40	0x006F4E06	N/A	+0x10	0x006F4E06	N/A	0x002F4206	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	1fa9a44cd8571d420f33e771c730442c31c565a17be4a1e73a861f7fc226a6b7	a6569395a95eaf51f4c785b8abfa7caaa13333c18a90146bc308d03b488fa192	IMAGE			no unique non-codec gameplay producer or consumer was proved	typed IMAGE xref/consumer proof or varied DUMP/CAPTURE evidence as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x58.8#R:b0x0080	PetAttr@0x58.8#R:b0x0080	d88c9251ebc5dda6dc5c413bc9ed74fc7a4333ac9f412e3a52a452b256679af1	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	fa3c16b72b1d5fbdf3cde2be9bf7d920198510828bafe3cd5a6f8abc9ee3aa3e	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;pet_equipment_dispatch=0x006DA660..0x006DADEE@20ebca202e9c8e9cde03be19b579188c38499b923b981b658b9b005b609dd268;SetPetEquipmentData_registration=0x00BD1BB0..0x00BD1BE7@32b19842711663ec14a81c3403f3f615c2666b895e2a92a3c80f9737f795781b;equipment_identity_pair_mask_0x10=0x006DAB72..0x006DAD7B@4e41ea6e2b2c5c8ecada4f4ebd44bf890e8de99c6c8eb367ba264f7709051847;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	R	OBJECT	8	12	0x0080	(+0x10 & 0x0080) != 0	0x58	0x32	8	uint64	PROVEN_EXACT	0	0x006F5C40	pet_equipment_item_identity_pair__SetPetEquipmentData_mask_0x10	PROVEN_ROLE_ONLY	N/A	N/A	0x006DAB72	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;pet_equipment_dispatch=0x006DA660..0x006DADEE@20ebca202e9c8e9cde03be19b579188c38499b923b981b658b9b005b609dd268;SetPetEquipmentData_registration=0x00BD1BB0..0x00BD1BE7@32b19842711663ec14a81c3403f3f615c2666b895e2a92a3c80f9737f795781b;equipment_identity_pair_mask_0x10=0x006DAB72..0x006DAD7B@4e41ea6e2b2c5c8ecada4f4ebd44bf890e8de99c6c8eb367ba264f7709051847	0x006F4E2C	UNKNOWN	N/A	+0x10	N/A	0x006F4E2C	0x002F422C	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	128963da323a0d28768660593ae75e4a7006a822e15b942e0a43cf5f701b3341	cb65109c0daefd5e7c279ee52a0824b0130d9689c04926640f12b011fbb1918f	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
PetAttr@0x58.8#W:b0x0080	PetAttr@0x58.8#W:b0x0080	e60c8bc43709ff378a92de69f41a9471160531d0c268b853d309c599d4a4efa3	PetAttr	PetAttr	PROVEN_EXACT	PF_ATTR_CLASS_CENSUS:af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e	fa3c16b72b1d5fbdf3cde2be9bf7d920198510828bafe3cd5a6f8abc9ee3aa3e	PF_ATTR_CLASS_CENSUS.tsv|class=PetAttr|census_status=RTTI_VTABLE_CODEC_LINKED_NO_REGISTRY|vtable_va=0x00F41B50|codec_target_va=0x006F4CA0|evidence_key=af07498122f42ba776f9018b8ddc0c68fb029357d687ba69835a5a48c4ff121e;semantic_span=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;pet_equipment_dispatch=0x006DA660..0x006DADEE@20ebca202e9c8e9cde03be19b579188c38499b923b981b658b9b005b609dd268;SetPetEquipmentData_registration=0x00BD1BB0..0x00BD1BE7@32b19842711663ec14a81c3403f3f615c2666b895e2a92a3c80f9737f795781b;equipment_identity_pair_mask_0x10=0x006DAB72..0x006DAD7B@4e41ea6e2b2c5c8ecada4f4ebd44bf890e8de99c6c8eb367ba264f7709051847;codec_span=0x006F4CA0..0x006F508D@cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac			PcRefObject>PetAttr	W	OBJECT	8	12	0x0080	(+0x10 & 0x0080) != 0	0x58	0x32	8	uint64	PROVEN_EXACT	0	0x006F5C40	pet_equipment_item_identity_pair__SetPetEquipmentData_mask_0x10	PROVEN_ROLE_ONLY	N/A	N/A	0x006DAB72	0x006F5C40	0x006F5D07	100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c	PetAttr_ctor=0x006F5C40..0x006F5D07@100059c5c6d7aef5cd957544ca242ab0e7795d0477d8861baa2d4d4247606c1c;pet_equipment_dispatch=0x006DA660..0x006DADEE@20ebca202e9c8e9cde03be19b579188c38499b923b981b658b9b005b609dd268;SetPetEquipmentData_registration=0x00BD1BB0..0x00BD1BE7@32b19842711663ec14a81c3403f3f615c2666b895e2a92a3c80f9737f795781b;equipment_identity_pair_mask_0x10=0x006DAB72..0x006DAD7B@4e41ea6e2b2c5c8ecada4f4ebd44bf890e8de99c6c8eb367ba264f7709051847	0x006F5C40	0x006F4E25	N/A	+0x10	0x006F4E25	N/A	0x002F4225	0x006F4CA0	0x006F508D	cb1b30d4d7d1b97c0247903c9e99e0ef497820514c43390d17065a88a9dc2aac	ab83e26c04e11e3c401c7f0adcf0bb99b9913a7c61f723f82e17ad2677db847f	3c8b76b3174dd7952af870c6a95e2b734cbd065f631e68f7067d77eb53aabfd9	IMAGE			the structural/consumer role is exact but a unique broader gameplay label is not proved	an exact named DATA/UI binding or independently varied CAPTURE evidence	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
