correction_key	origin_table	base_row_ref	class	direction	prior_order	prior_tag	prior_field_offset	prior_gate	delta_action	corrected_classification	correction_reason	evidence_span_start	evidence_span_end	evidence_span_sha256	evidence_key	conflict_key	source	image_sha256
b33955ff1ab9e641d8a704e81b99c6d1b4b4b9ae8b6369cf96d1b59db50ecbfe	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=5|tag=NESTED_THREE_CALL_COMPOSITION_HELPER|file_off_claim=0x002F95A8	PetsModule_Client	R	5	NESTED_THREE_CALL_COMPOSITION_HELPER	UNKNOWN(nested_call_composition_targets_and_alias_unproved)	nested_three_call_composition_call@0x006FA1A8 file_off=0x002F95A8 function=0x006FA130 target=0x005F8DE0 AND nested_three_call_composition_helper target=0x005F8DE0 target_file_off=0x001F81E0 proof_end=0x005F8E04 proof_end_file_off=0x001F8204 proof_sha256=e8a4be798270bd4fde0b0fa9dd2d676ed260fb28a6b243503df9475189bb5fb3 nested_targets=0x0089C080,0x0089B220,0x00463800 nested_target_file_offs=0x0049B480,0x0049A620,0x00062C00 direct_call_sites=0x005F8DE3,0x005F8DEF,0x005F8DFB result_zero_extend=0x005F8DF4 member_address=ECX_object+0x50 entry_instruction_count=13 explicit_mov_memory_writes=0 ret4_site=0x005F8E01 object_alias=unproved basis=exact_full_body_and_nested_targets	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	77233686eeb96296954ce4aa366c7767e2cedfa26f239a73c6a3734836d7cf4c	8352c121dfb1f435e859f35aa1c14da652cdecbf98e3c6b3ce614a600c3c1d3d	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
ecedd668e93dbf9bbdc89f9f2175fde0a48dddd12f91f643445791b851836c0d	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=5|tag=NESTED_THREE_CALL_COMPOSITION_HELPER|file_off_claim=0x002F95A8	PetsModule_Client	W	5	NESTED_THREE_CALL_COMPOSITION_HELPER	UNKNOWN(nested_call_composition_targets_and_alias_unproved)	nested_three_call_composition_call@0x006FA1A8 file_off=0x002F95A8 function=0x006FA130 target=0x005F8DE0 AND nested_three_call_composition_helper target=0x005F8DE0 target_file_off=0x001F81E0 proof_end=0x005F8E04 proof_end_file_off=0x001F8204 proof_sha256=e8a4be798270bd4fde0b0fa9dd2d676ed260fb28a6b243503df9475189bb5fb3 nested_targets=0x0089C080,0x0089B220,0x00463800 nested_target_file_offs=0x0049B480,0x0049A620,0x00062C00 direct_call_sites=0x005F8DE3,0x005F8DEF,0x005F8DFB result_zero_extend=0x005F8DF4 member_address=ECX_object+0x50 entry_instruction_count=13 explicit_mov_memory_writes=0 ret4_site=0x005F8E01 object_alias=unproved basis=exact_full_body_and_nested_targets	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	480b8bfc2f771051ff3033b7cde6659f73936c294cb9e57479b0f7732314e920	9057eacf14c4fa0f8d544327dd8dd1b2d224b930eeb7db9bfbe6e4062c5c7265	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
6436f18690112b9a7d244a13d1be7de57f191187e9855521b1150058e9ac2190	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=6|tag=CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x005F8DE0))))|file_off_claim=0x002F95B9	PetsModule_Client	R	6	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x005F8DE0))))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	c517af8d1e53ce27fed5f358961d00f744021b9b2e56fb15bf819d4c36e15243	25b1ec9a2fd1f0de05e9e1c0cd080c9b8fd051fb9e768d5139db926f05bce747	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
afb3d63a3cc6cf504cdcd11d92d4f1d898c8f3158c524c97d665310a83be23da	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=6|tag=CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x005F8DE0))))|file_off_claim=0x002F95B9	PetsModule_Client	W	6	CALL_UNCLASSIFIED:INDIRECT(DEREF(DEREF(RET(0x005F8DE0))))	UNKNOWN(indirect_call_not_proven_serializer_slot)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	010e5d8ad4bc6d7449b7711851bd1264dac0c7845f7f3da33306c97e00f54053	9904bc2cd144bdce16d2e79da400a6cd9f68185807338915f645a17830bc3387	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
0a39fca56514a1d7ae2d5b1e9181467060fa65dd33c1779b9fcdd3bb8f81dda1	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=7|tag=CALL_UNCLASSIFIED:0x006F3E10|file_off_claim=0x002F95BC	PetsModule_Client	R	7	CALL_UNCLASSIFIED:0x006F3E10	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	3bf6e5829e8acd890e2b374454327275868158a8fb66e0fe0b224dfe875b9a42	31ccc018ebda9db741eb1f63e6cdc605a7373ef3eb679e820ca5684e08f6e303	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
5eccbaed3280c1d1590072cb7a10ba29f8a566c073aea1b8120e48c042826ed0	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=7|tag=CALL_UNCLASSIFIED:0x006F3E10|file_off_claim=0x002F95BC	PetsModule_Client	W	7	CALL_UNCLASSIFIED:0x006F3E10	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	c9e8657178a433daec433dca995138e4b4fc61be1e47f90ccfe4499475b17a95	54b82bf80ca023546992c5a92e4e394e2e884ed62061b2a35bae797419e55cff	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
4d72417de030ee4be598f607958768f0af45755549f8fd8481c06ad29b2e25ef	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=8|tag=PURE_READONLY_CHAIN_PLUS_04_CONTAINS_PREDICATE|file_off_claim=0x002F95C2	PetsModule_Client	R	8	PURE_READONLY_CHAIN_PLUS_04_CONTAINS_PREDICATE	N/A	pure_chain_call@0x006FA1C2 file_off=0x002F95C2 function=0x006FA130 target=0x0088F2B0 caller_suffix=movzx_eax_al,add_esp_8 AND pure_chain_helper target=0x0088F2B0 target_file_off=0x0048E6B0 proof_end=0x0088F2D1 proof_end_file_off=0x0048E6D1 proof_sha256=00076eb0d61b7763ba58709f657437f455e6c6a2e3da83b3005bef0b847a61e9 arguments=stack_plus_04_needle,stack_plus_08_chain_head step=load_pointer_plus_04 return=bool_al memory_writes=0 calls=0 basis=exact_full_body	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	280c6a944d5b3f90a8c44931772ee3a5a6f6627ac64a5c077d3969c85e1427e3	0f2aba4397afb70ad56ae3dba4ebaa3bba81092035926d853bc518d59d180859	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
a3c65fb5e056ce3d73750c9d8e97c142ad6a5aee90df5d1f679787ba4d85c2ec	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=8|tag=PURE_READONLY_CHAIN_PLUS_04_CONTAINS_PREDICATE|file_off_claim=0x002F95C2	PetsModule_Client	W	8	PURE_READONLY_CHAIN_PLUS_04_CONTAINS_PREDICATE	N/A	pure_chain_call@0x006FA1C2 file_off=0x002F95C2 function=0x006FA130 target=0x0088F2B0 caller_suffix=movzx_eax_al,add_esp_8 AND pure_chain_helper target=0x0088F2B0 target_file_off=0x0048E6B0 proof_end=0x0088F2D1 proof_end_file_off=0x0048E6D1 proof_sha256=00076eb0d61b7763ba58709f657437f455e6c6a2e3da83b3005bef0b847a61e9 arguments=stack_plus_04_needle,stack_plus_08_chain_head step=load_pointer_plus_04 return=bool_al memory_writes=0 calls=0 basis=exact_full_body	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	b7466c817faf43950138a0996ab7c96ab5ac096b46ed95d3cab1941869323d4d	c4469cdad8c6980ca228ad41e22018d5b9658abafad8964c83fd58155324eb27	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
baf3f66a4bbbeeb436c46eeec97966a24101de55cb9e3a94a47227da7c871549	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=9|tag=NESTED_THREE_CALL_COMPOSITION_HELPER|file_off_claim=0x002F95EC	PetsModule_Client	R	9	NESTED_THREE_CALL_COMPOSITION_HELPER	UNKNOWN(nested_call_composition_targets_and_alias_unproved)	nested_three_call_composition_call@0x006FA1EC file_off=0x002F95EC function=0x006FA130 target=0x005F8DE0 AND nested_three_call_composition_helper target=0x005F8DE0 target_file_off=0x001F81E0 proof_end=0x005F8E04 proof_end_file_off=0x001F8204 proof_sha256=e8a4be798270bd4fde0b0fa9dd2d676ed260fb28a6b243503df9475189bb5fb3 nested_targets=0x0089C080,0x0089B220,0x00463800 nested_target_file_offs=0x0049B480,0x0049A620,0x00062C00 direct_call_sites=0x005F8DE3,0x005F8DEF,0x005F8DFB result_zero_extend=0x005F8DF4 member_address=ECX_object+0x50 entry_instruction_count=13 explicit_mov_memory_writes=0 ret4_site=0x005F8E01 object_alias=unproved basis=exact_full_body_and_nested_targets	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	40b9bdcc97f4fcc9cd7387cf2a901164cd5dcdef2f6dd65da300194c2ada9e78	a1a00eeea431efc79ff6ac51012f3f29be73be869e98365f16cd554d8c1061e3	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
f5229468859946b04c13d4f391e5191dd1a4f24fb18c25bc13101d3b11beacf9	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=9|tag=NESTED_THREE_CALL_COMPOSITION_HELPER|file_off_claim=0x002F95EC	PetsModule_Client	W	9	NESTED_THREE_CALL_COMPOSITION_HELPER	UNKNOWN(nested_call_composition_targets_and_alias_unproved)	nested_three_call_composition_call@0x006FA1EC file_off=0x002F95EC function=0x006FA130 target=0x005F8DE0 AND nested_three_call_composition_helper target=0x005F8DE0 target_file_off=0x001F81E0 proof_end=0x005F8E04 proof_end_file_off=0x001F8204 proof_sha256=e8a4be798270bd4fde0b0fa9dd2d676ed260fb28a6b243503df9475189bb5fb3 nested_targets=0x0089C080,0x0089B220,0x00463800 nested_target_file_offs=0x0049B480,0x0049A620,0x00062C00 direct_call_sites=0x005F8DE3,0x005F8DEF,0x005F8DFB result_zero_extend=0x005F8DF4 member_address=ECX_object+0x50 entry_instruction_count=13 explicit_mov_memory_writes=0 ret4_site=0x005F8E01 object_alias=unproved basis=exact_full_body_and_nested_targets	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	d87a1363bdc098fb699ba99f8d8fa095c92f7599e219273f0205157e34cd2474	f061bcba7a80e5252b7a961f7d01d46fee315d391dac7dfed9d0cd0803d695bc	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c89b76f56c29ddb5b1d94a0f39739fb9168d88580add93ed5d6b4ad0e5a22a7a	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=10|tag=CALL_UNCLASSIFIED:0x006F9D60|file_off_claim=0x002F95F2	PetsModule_Client	R	10	CALL_UNCLASSIFIED:0x006F9D60	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	8b1628e9c1e30f9896e754c9dff0973fcad78abc4553503207a927681b784028	0220d0b26b332d8b89cd8801b0de072ba0034111306dc58c79f94d55a1095d98	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
72e288784245469d9fa1647d440bd71c4ae077c5fbacf1b5881152c1e900d9f7	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=10|tag=CALL_UNCLASSIFIED:0x006F9D60|file_off_claim=0x002F95F2	PetsModule_Client	W	10	CALL_UNCLASSIFIED:0x006F9D60	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	9ab379c49a51c29056400bdae845be733cfe03484d1e3af3fe5b839644d39de6	8127d62647219b8a2d228444fe9545fe128dfa8a268681e739b2fcdba478e297	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
3b7f01252a10231f45b3f55fb4a7cbce127d9489b992d23b9616e1b7d88bac0b	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=11|tag=NESTED_THREE_CALL_COMPOSITION_HELPER|file_off_claim=0x002F9613	PetsModule_Client	R	11	NESTED_THREE_CALL_COMPOSITION_HELPER	UNKNOWN(nested_call_composition_targets_and_alias_unproved)	nested_three_call_composition_call@0x006FA213 file_off=0x002F9613 function=0x006FA130 target=0x005F8DE0 AND nested_three_call_composition_helper target=0x005F8DE0 target_file_off=0x001F81E0 proof_end=0x005F8E04 proof_end_file_off=0x001F8204 proof_sha256=e8a4be798270bd4fde0b0fa9dd2d676ed260fb28a6b243503df9475189bb5fb3 nested_targets=0x0089C080,0x0089B220,0x00463800 nested_target_file_offs=0x0049B480,0x0049A620,0x00062C00 direct_call_sites=0x005F8DE3,0x005F8DEF,0x005F8DFB result_zero_extend=0x005F8DF4 member_address=ECX_object+0x50 entry_instruction_count=13 explicit_mov_memory_writes=0 ret4_site=0x005F8E01 object_alias=unproved basis=exact_full_body_and_nested_targets	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	fc855483ad693de8f41eef49dab5460ed7b3637540e71cc8bfa995d9d549d245	e33cadf098d9cbf46854536cd2f3551548f4c14d32bd570860b77ba5d5bd0835	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1f4445f3a052789f3a37b7b431358a861c29b9b81b3f8503a517757efe0688d2	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=11|tag=NESTED_THREE_CALL_COMPOSITION_HELPER|file_off_claim=0x002F9613	PetsModule_Client	W	11	NESTED_THREE_CALL_COMPOSITION_HELPER	UNKNOWN(nested_call_composition_targets_and_alias_unproved)	nested_three_call_composition_call@0x006FA213 file_off=0x002F9613 function=0x006FA130 target=0x005F8DE0 AND nested_three_call_composition_helper target=0x005F8DE0 target_file_off=0x001F81E0 proof_end=0x005F8E04 proof_end_file_off=0x001F8204 proof_sha256=e8a4be798270bd4fde0b0fa9dd2d676ed260fb28a6b243503df9475189bb5fb3 nested_targets=0x0089C080,0x0089B220,0x00463800 nested_target_file_offs=0x0049B480,0x0049A620,0x00062C00 direct_call_sites=0x005F8DE3,0x005F8DEF,0x005F8DFB result_zero_extend=0x005F8DF4 member_address=ECX_object+0x50 entry_instruction_count=13 explicit_mov_memory_writes=0 ret4_site=0x005F8E01 object_alias=unproved basis=exact_full_body_and_nested_targets	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	ac35eecde216dc04b7c7c4f5092640b1ada183db8e7df71b1d555f418d56cf84	58942ddbb00a77e37fde781da9195e717694b41f110790517a7ecc58c2f2005e	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
5a5f67900701dbddf183976766b856c5a5721a850a84d782cd02a5e362b8fd64	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=R|order=12|tag=CALL_UNCLASSIFIED:0x006F7960|file_off_claim=0x002F9619	PetsModule_Client	R	12	CALL_UNCLASSIFIED:0x006F7960	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	645d81d8e1e5e791dd0b1335add109212a2d7c1ff8f51b7989ab9ca09b2c1bcf	1351414f8927122d24cc3c1f0fd595edd649bc8259488af25e7c45a63f174386	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
1b103a29e4840acf62c00a15ab82da399438d90ff64d8f8e3d42091421474044	PF_SERIALIZER_FIELDS.tsv	PF_SERIALIZER_FIELDS.tsv|message=PetsModule_Client|direction=W|order=12|tag=CALL_UNCLASSIFIED:0x006F7960|file_off_claim=0x002F9619	PetsModule_Client	W	12	CALL_UNCLASSIFIED:0x006F7960	UNKNOWN(direct_call_not_proven_serializer)	ALWAYS	REMOVE_NON_WIRE_MODULE_ATTACHMENT_ROW	NOT_WIRE_MODULE_ATTACHMENT_OR_PROPERTY_BINDER	the exact whole routine attaches or queries class/property nodes and does not implement a bidirectional stream field codec	0x006FA130	0x006FA233	706583e867bddac84e481822c2f6093dc7b00946e7917e38ae7089b39a51f2fd	f7e1d5641c52c1257d3076dd782b89396b3ad87b0b175ff635499bd4b73dd1aa	71b89082b11adecc1134eae0f0d00060b6cc2aa6e433514057bb947bf24ef842	IMAGE	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
