remaining_key	class	family	immediate_parent	parent_chain	parent_status	parent_evidence_key	priority	slot34_kind	codec_kind	codec_slot	codec_target_va	primary_table_size	next_vtable_va	next_vtable_class	boundary_status	detail_status	registry_site_va	id_global_va	getter_va	vtable_va	slot34_target_va	registry_stub_sha256	getter_sha256	vtable_span_sha256	registry_aggregate_sha256	vtable_aggregate_sha256	getter_aggregate_sha256	evidence_key	source	blocker	required_next_evidence	image_sha256
f4b13dd1c3f6db86e93d3a74557631e679633511330f4c1d97870cd13697b860	NoviceModule	Module	Module	PcRefObject>Module>NoviceModule	PROVEN_EXACT	fc90f9aa3c4c0f8f79eeef64c9021462a4f60c862efc77e07be32b5b39ffbc30	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0B430	0x01089ED8	0x00747DA0	0x00F48250	0x004CD2F0	8ea92f9f630f45e5abca6f1767aaca89b0664f3150f610f6550db7ccb519308c	bcc2cdcf9953dd95fccde46b1dcf911ecc47a1e0cfaec8f55eb5bbf4a99cb4ee	2d2a97448bfdbfc8e9fbed9300052a7c48fc499a1f9c6ac13f8808e1c1b84e63	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	45d02cd90ab96e920d5eb8924b34ed359dc75fbfe45ff3781074e598f267a202	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
02a9a77ac6b45ba510a53d1db945cc6decc65cb8b1b047025282a5ddf916105a	NPC_MovieModule	Module	Module	PcRefObject>Module>NPC_MovieModule	PROVEN_EXACT	65e7c5a2f78a33ea8c1e71e4f721179ddfcc2a4808c3d4a5f6efb9114f45e73a	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C057F0	0x010886E0	0x0070EF20	0x00F431E0	0x004CD2F0	82cf753c217e0c241dd429e737ba17e47d4e947bae2e1e2a43688afdaf612b31	df462264d230aab5f71c5a66dbebb31f6ac3590d1b2fe1a9b8d48642bf6dee2c	38d66aa76052b0dd0f0cc05c8ebb3d01f9f7cc6124150f91219a62c17bf1e93d	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	1cda41ff9adaa0acf112b148e5635710f30dff7d93c4a181d7ae171d6344a969	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
f4065d7b92c70f3141c3c594180a3b6fbab811f4c9a0c278c0f3a2ffe2d15f85	NPCAppearAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>NPCAppearAttr	PROVEN_EXACT	c1a96e11950ba971e048aa5009e937d0a9eb847f3cdba2dc822f4638ccb282bb	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00737FD0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_OBJECT_WORLD_OVERLAY	0x00C09DD0	0x01089860	0x00738130	0x00F47238	0x00737FD0	d4d0f9bba58d834ec6f5ba05c113928003d077159b89c2793ff3dbb665f5b6ff	a71d858dcf5d167b37de11a3625772c99e7a4c10a92b1f2fb78738631a0a7dc4	a39d700962258fbec35e139fdbc38322d5d9bd84c13b5e44442aad7a63cdbee8	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	d927fcf7efecb995e16d1022b549c84aa9c0af8d38bb435c4d521b3202bca3c5	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
c888220d5d76cd675651180333d4ee4bc4aabfe88943f81ad4a793a67ab95f0c	NPCAppearModule_Client	Module	Module	PcRefObject>Module>NPCAppearModule_Client	PROVEN_EXACT	291c3c909a31d1fd188fadedd55bde905757392337ca6ddbfae6c1f965c4b8ec	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x007383B0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C09E50	0x01089894	0x007383F0	0x00F47290	0x007383B0	bfb60e0a60253efb044e76fa9a9f3d0cecc0e78d34442b60f4320e15d0c856a7	bd187b815f57df0ed40ea57e1dee833be2e449d88ad10f20e3ac03ff8f0603fc	fec0f1d2b67c4d52e152be28bc259d6860281ffe616f15838b1501b8f77ea94e	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	e1258e8db47f499c7e7edfea24876d877ba678e22d2beea67653a0293485e3b4	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
73df03fd3b8caef0e0b6fb19a4854995bad1ea5dfc76659119073221b14289a7	NPCTalkModule	Module	Module	PcRefObject>Module>NPCTalkModule	PROVEN_EXACT	2757b92c724debaeb1f5ea7baaaedb37c4ce4a971b36fc0cefeada8b260f943a	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0A9B0	0x01089AB0	0x007448A0	0x00F47BF8	0x004CD2F0	27be61097fbe1a6138466493484da0f471c294455a1af547572cb2563ec07182	29c2511cb0561fcd18dd7c296e05dc3e81db3c678de332e3fbe1cf184648dd83	37d9961163a7dbbd36826ab2e97de997267092e596d01308c280186a47b22c0d	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	bebfe1343932d8cb63213f622af13d9f1c027f7e44ca75cced5ad5003e65217e	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
6d3087e93b7ce202f4405e9bb61ed0239c43e1bea7a4f788dc79f146c1f53f7c	NPCVoiceModule	Module	Module	PcRefObject>Module>NPCVoiceModule	PROVEN_EXACT	761e5b113ca8c24a5b6ac53adfe1d86c80745c07fecde9395dd4310fcbbab696	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C0A990	0x01089AAC	0x00742590	0x00F47BA8	0x004CD2F0	5a840ff41a2ad12e4264356e1ba604b5ab6a2c40cf975f0395f54a248967b4e3	cd0bef9d67bb0ef4f79641a0cf2992302f23623922602fbf994fc551eca40269	57d6b84ab2388767ce3bbf3a12e57c05084834b97bef1fdb01520957f7d04264	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	35852121bb60d220aa761a562cd7f319bbb10a1fa7a2400e30397aee345399a3	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
4f4fcebe247feceb3d68fb63a7357b3ad844d23af30f77afeabe1797f5cd54eb	PandoraBoxModule_Client	Module	Module	PcRefObject>Module>PandoraBoxModule_Client	PROVEN_EXACT	b56c33dc60ba9dccd09a05068c7f720884ecf1d494fe3cb307f890bc3fa814c8	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00C073F0	0x01088D14	0x00722FD0	0x00F453D0	0x004CD2F0	eba26784e81001a125904e19afdb79d30c87bc86ae2b65538ac683827fd9f396	f23d03215f8e824a2bd6cac7dfc02c3d258d2582aa1b8fbb9a3bb50ee419ccf9	b1a9f56559564632624d481768f11cbde2368dc93d79191aec8a91336ad77ecc	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	11077940a8b6012eab096db96697859104e4ab754e734cf7ae4c09f2d315896c	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
d45d4f1acfd6fb4c7a715c31ff7242c5708f122ba4af2dd2ea93dd1a29c1866b	PartyAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>PartyAttr	PROVEN_EXACT	988f1f8c2357506eb46d93565c9aa146d76c0397a3f93433113e9cbbb2419de5	P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	STRUCTURAL_CENSUS_ONLY	0x00BF33A0	0x010833AC	UNKNOWN	UNKNOWN	UNKNOWN	32f28fa812d27207c892e0b801e52e7a84efd10dc5ec0c9f2c81b8d70c78d62c	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	326d09698d3be38333ca0b488dcf40d6d678decec00fcdc926c90c13df112636	IMAGE	getter/vtable link remains unresolved; immediate parent is proved separately	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
18a74ad4b005db497f6672e032845d6b2fa51c968ff14ac35f58043a40521eca	PartyModule_Client	Module	ClientModule	PcRefObject>Module>ClientModule>PartyModule_Client	PROVEN_EXACT	a81a83892c46ebb6663df865083c379ea1a38a3ae1cc2d48fbbd2e9b52078f69	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	PROVED_NON_WIRE_EMPTY_LIFECYCLE_SLOT	0x00BF3F50	0x0108380C	0x0062C280	0x00F34878	0x004CD2F0	e355f8b2e43809567ba4c3593382d1da4e5b981e28cc9c179839d29f1f291b86	6d35c74c1ade8c1c91ce0f3e3fd90cab00b3672057e1209cfaab809edfd350aa	340ec30700322a88f0e4d251aacc41f9bd2efc8930b727397588d4f9fa217a75	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	17fe2aef20058a45b92a4bcebcd80d73d442c10b4713e376738bf1998933b0df	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
4841c57e34bb1951931ad194a31e76851b6ac10bd8d339d836e2ec2a0745f335	PenpalLetterDataSet	DataSet	UNKNOWN	UNKNOWN	UNKNOWN		P3_RECOVERY	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	STRUCTURAL_CENSUS_ONLY	0x00BF50D0	0x01083C84	UNKNOWN	UNKNOWN	UNKNOWN	ae58852560b3590b3dfabb211d8e911728de5dc67552a523fc0bc4926b6db0a8	N/A	N/A	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	N/A	N/A	cf2e1d7d4d4d537ef1c247f32ba5d2b1c93c99236e39b12d26d2c813b5140cc4	IMAGE	getter/vtable link and immediate parent are unresolved	recover an exact getter/table or runtime DUMP identity as a separate source	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
58210031d85e4b1706de49b3a6ec81044e2e3d7c32649def945b051bf1220ea4	PetsData	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>PetsData	PROVEN_EXACT	386894c6b6e078a4d0c219db53a0b18eb801aa25066c9f5b82c3b39c08c592ab	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006F67E0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_PET_ACTIVITY_OVERLAY	0x00C03EC0	0x01087FE4	0x006F5E60	0x00F41B68	0x006F67E0	53ccd9dbc5d927fb1e0c33a88bcc105ddb522baa9e28876581a1ad7a8c5fcf40	993261c2c1be860ba3f75cb0363f67f924bd44d5694fd9be771d4d80adc66cc7	cd64076f3c5f02b77db689d6bf7384e9e78a42f3e9289e8a529c684d75500404	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	ba22fc8e499ffefbd950d954fd3ea560d4c12aae51acf6beb332016f9a3dcd1d	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
7c607998f444e8fc404b02a8dba62f6accd302f24da465de2d4bfc7401264b26	PetsMergingData	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>PetsMergingData	PROVEN_EXACT	500684bd7f2843e5861cac2d83828cab1603b17862a62880f34007ad59b9988c	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006F84F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_PET_ACTIVITY_OVERLAY	0x00C03F80	0x01087FF8	0x006F8C20	0x00F41D68	0x006F84F0	ad1af20fca6cc6d671a9063edd832f00991ce54fe222bc4be24bb26827cb7a69	83f6397d990c61c9a7e72168afa908610bbd18b3b85fe3ad93d511c1863375b5	49f28d2509a4b139fe287dd4b67e29eae535ec50e64dfd0b102f39fbe0d34b5a	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	a4ca28d893b1f8657f05c85f4e96c6e331a133f6b2a7d4a7dfe6f15215e49a53	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
0acb5a380387c8a62ad85487a7606432fc577f042fa2e4251f43964b08125dfe	PetsModule_Client	Module	ClientModule	PcRefObject>Module>ClientModule>PetsModule_Client	PROVEN_EXACT	ee06bc4a440c6b55d8707db9c0fb8ce62e2b00d1ff503bf2ba3025c597f9b494	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x006F9C80	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	PROVED_NON_WIRE_PROPERTY_REGISTRAR	0x00C042D0	0x01088280	0x006FA120	0x00F420A8	0x006F9C80	3fa7975b85755240efcadf1a2514cc3db603ea96f3c7644097ebd0232443d580	2674a75b3b47c94c7fcf355fdc936a8eff83ea3633f3ba5054287a8a01caa973	0f053f165a69c4ce7f810d3dfd09219c82dd2ec5d25b76552872aaed7e26a995	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	8de763d3ae8f28bbdb48ad740c57a6e79fe272de895c09cdefc0a80299236fc7	IMAGE		slot +0x34 has been proved as a non-wire module routine; see inheritance and UI/DATA bindings	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
9ce8fed846943a705a498d46a93469f10a8f1e8dc5cf9c55cc3a30ecfd172860	PlayerSearchModule_Client	Module	Module	PcRefObject>Module>PlayerSearchModule_Client	PROVEN_EXACT	8351eb9e0a90a462e8b30899f3dd66fde7c5e768097a13968e79ac3872e57d0c	P2_NO_PAYLOAD	EMPTY_NO_PAYLOAD	EMPTY_NO_PAYLOAD	+0x34	0x004CD2F0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BFCDD0	0x01086240	0x00695C00	0x00F3BDC8	0x004CD2F0	b7893ea45d355309c50447295b3929804f5981993a8893fd1860e431f5089fd7	165dbb7d0b36213f8b3deef2e657dc2d5a43b1f79972c5cf83b02032a609b6ab	be19085aa59087b96827673f9ea1463fca23f038d7127754f7b4956cf01bd368	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	e716e279f3a3a522a2e92a83927e13fb141e1e35c81b63956d27d98e9ce61275	IMAGE			9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
5bd7542834a21926a1ac298dd92787a616bb0c329993c8776b21459c914aa77b	QuestAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>QuestAttr	PROVEN_EXACT	3fcc95ba29b6960caae5631ef756feb8a9a00f536edfea814e4519c623ee1fe7	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x00602F00	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_QUEST_OVERLAY	0x00BF1400	0x010828B4	0x006029C0	0x00F31840	0x00602F00	719c776bc456581c345003f522d4a0739f08fac083e5e70bc8a6c53adae0dee8	61cac74f598f2bedb8f1e8f2e8b6c132070c38377c38a209b4d7834dc7f89dec	8c6de4a32c2c7a11101112742b2bb8964b7ffa63dc818696fa6a9cf0548cefef	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	6cd6f10a2efd0a974ad30255ca7f33bd2b7ba86d2e97c7ab10283a91430c895e	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_QUEST_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
25d1e218cdbd4505c43855c43f62e20882a4d12aed840e72adfcc0491ff50348	QuestMiscAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>QuestMiscAttr	PROVEN_EXACT	eb2ba8742e6bfe5255ffcca9ba209c1cc3d5e7ddcfde98b0ed6f8fd36ccda68f	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x006037B0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_QUEST_OVERLAY	0x00BF1430	0x010828BC	0x006044D0	0x00F318C0	0x006037B0	00c55ec863ae4c8de8060857bc9621ff2dbefaaac98dc4060000acd39ffa6f1d	4c5aefe359e6de508126b5d35568c478affde6d77fe0578d47406b103a50f26e	c97c9cff59c67d28697f6afe3211609e548aab3105d8692b9b3097f7a77b931a	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	8ed9e8190549839fbab48964b8855f721cb239532c3087ed884c419e49101315	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv, PF_ATTR_CONTAINER_SEMANTICS.tsv, PF_ATTR_DATA_BINDINGS.tsv, and PF_A2_QUEST_CODEC_CORRECTION.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
98298f59ad09ec5df4a0a3bee0a64b994b9b299a5b9f5f6afb061ad2da1854f9	QuestModule	Module	Module	PcRefObject>Module>QuestModule	PROVEN_EXACT	cf463b60c81dc98bf809ac580a4573cc202e2dcb0f55c15664a803a54847a6dd	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x00615BE0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BF2040	0x01082F20	0x00618760	0x00F33420	0x00615BE0	fa7fc4075a69d8677ce93ee668856ba54b4713d783b677c78725d6046cd418b5	f747f025ef539be63ce5019c090cf2a772c860f6f37abb471a50f5005be890a7	e81014fbe1891933b1fdea195fa95eaeab3e20e752bf45936f03da1f7b012b69	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	0979b2c5b2456101554eccc3365d6bfa604bd6fcd64faf637e83102ddc84a705	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
17a10bd716fcfc836d6dd113bb413ff529526d2dce0d25565eae5c39ab0a8229	QuestNPCModule	Module	Module	PcRefObject>Module>QuestNPCModule	PROVEN_EXACT	b4ff757572c3980bf362363fb7158cad8a16da1c1f125f8f1a226de31804bcbf	P1_BINDER_OR_ACCESSOR	NON_CODEC_ROUTINE	NON_CODEC_ROUTINE	+0x34	0x00615D80	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	STRUCTURAL_CENSUS_ONLY	0x00BF2060	0x01082F24	0x00616720	0x00F33218	0x00615D80	b1e61132aeff965da9d716f8528beaadc868ee2f6dfba6c5594628a05d2c6296	3f2b905f3f5d034bfb6aa7a0a9a6541b85d62e02a8b5b9272713f65f2e89849f	534e4e902d9f3b2377b4997ee025c66ba73fa07c55738df2d3f75060c0f861c7	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	724248daa9f3283fa8fc58ee94103a3626f77c3725b4b20972a9859fa9766374	IMAGE	slot +0x34 is a concrete non-codec routine	inspect the routine call contract; do not parse it as a wire codec	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
aa2e3a9b7748477c95fe3328bdc9941aa112b801cbcedf8a1c2fd47b7ff127c8	ResidentEffectAttr	AttrRelated	DBAttribute	PcRefObject>Attribute>DBAttribute>ResidentEffectAttr	PROVEN_EXACT	faa1205ebfa7c795bc00a3ef20d6acb1f81f43aa9e86e0e7169f53025ae49cfc	P0_STATE_CODEC	PAIRED_W_R_FIELD_CODEC	PAIRED_W_R_FIELD_CODEC	+0x34	0x0070B2C0	UNKNOWN_NOT_A_LENGTH_PROOF	NOT_WITHIN_AUDITED_0x38_WINDOW	N/A	NO_REGISTERED_VTABLE_BOUNDARY_THROUGH_OWN_PLUS_0x34	DECODED_IN_OBJECT_WORLD_OVERLAY	0x00C052B0	0x010885C8	0x0070B460	0x00F42D90	0x0070B2C0	ded23809625fdeb8bd5b0f69a9ff33b19b330e828e98ef9a1af70aca024ccc6a	ff197b33d5019e176a854b1f362e1c3f03f59123c4802d234a60287168ef4142	3cca95783af761272052d35eb6974cd48232c1d8d2a96e4aa2f2096571c9d32b	b025dc45edcdbd3957edea434c92b4b5a6375db0010ae441958752d84cf0e73d	1e5d7b1c3033dba0367f49f3948033d238ef95211e47c46b2cc7bef52ba31d50	f124f615463be43748fb0da96d27ed3d79180aa4cb1c6cacb3ade8e86ce4a1fd	a2734e10a9d768faa29cea8344155af21a06285cfa34b6123e899d0736b3e901	IMAGE		see PF_ATTR_FIELD_SEMANTICS.tsv and PF_ATTR_CONTAINER_SEMANTICS.tsv	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623
