n_ID	f_DROPS_RATE	n_NUMBER_MIN	n_NUMBER_MAX	n_ITEM_1	n_WEIGHT_1	n_ITEM_2	n_WEIGHT_2	n_ITEM_3	n_WEIGHT_3	n_ITEM_4	n_WEIGHT_4	n_ITEM_5	n_WEIGHT_5	n_ITEM_6	n_WEIGHT_6	n_ITEM_7	n_WEIGHT_7	n_ITEM_8	n_WEIGHT_8	n_ITEM_9	n_WEIGHT_9	n_ITEM_10	n_WEIGHT_10	n_ITEM_11	n_WEIGHT_11	n_ITEM_12	n_WEIGHT_12	n_ITEM_13	n_WEIGHT_13	n_ITEM_14	n_WEIGHT_14	n_ITEM_15	n_WEIGHT_15	n_ITEM_16	n_WEIGHT_16	n_ITEM_17	n_WEIGHT_17	n_ITEM_18	n_WEIGHT_18	n_ITEM_19	n_WEIGHT_19	n_ITEM_20	n_WEIGHT_20	n_ITEM_21	n_WEIGHT_21	n_ITEM_22	n_WEIGHT_22	n_ITEM_23	n_WEIGHT_23	n_ITEM_24	n_WEIGHT_24	n_ITEM_25	n_WEIGHT_25	n_ITEM_26	n_WEIGHT_26	n_ITEM_27	n_WEIGHT_27	n_ITEM_28	n_WEIGHT_28	n_ITEM_29	n_WEIGHT_29	n_ITEM_30	n_WEIGHT_30
1154	100.0	1	1	2400094	70	2400095	30	2600524	70	2600530	30	2400056	15	2400062	15	0	0	2600515	15	2600516	15	2600517	15	3500007	5	3500008	10	3500009	10	2206121	5	2206122	5	2206123	5	2206124	5	2206125	5	2206126	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1155	100.0	1	1	2400094	35	2400095	60	2600524	35	2600530	60	2400056	30	2400062	30	0	0	2600515	30	2600516	30	2600517	30	3500007	10	3500008	20	3500009	20	2206121	10	2206122	10	2206123	10	2206124	10	2206125	10	2206126	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1156	100.0	1	1	2400669	100	2400670	100	2400671	100	2400054	100	2400053	100	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1157	100.0	1	1	2400669	50	2400670	50	2400671	50	2400054	50	2400053	50	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1158	100.0	1	1	2400768	100	2400054	100	2400052	50	2400094	70	2400095	30	2400055	50	2600524	70	2600530	30	2600390	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1159	100.0	1	1	2400768	50	2400054	50	2400052	50	2400094	35	2400095	30	2400055	50	2600524	35	2600530	30	2600390	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1160	100.0	1	1	2400094	70	2400095	30	2600524	70	2600530	30	2600390	15	2400062	15	0	0	2600515	15	2600516	15	2600517	15	3500007	5	3500008	10	3500009	10	2206121	5	2206122	5	2206123	5	2206124	5	2206125	5	2206126	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1161	100.0	1	1	2400094	35	2400095	60	2600524	35	2600530	60	2600390	30	2400062	30	0	0	2600515	30	2600516	30	2600517	30	3500007	10	3500008	20	3500009	20	2206121	10	2206122	10	2206123	10	2206124	10	2206125	10	2206126	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1162	100.0	1	1	2400669	100	2400670	100	2400671	100	2400054	100	2400053	100	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1163	100.0	1	1	2400669	50	2400670	50	2400671	50	2400054	50	2400053	50	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1164	100.0	1	1	2400768	100	2400054	100	2400052	50	2400094	70	2400095	30	2400055	50	2600524	70	2600530	30	2600373	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1165	100.0	1	1	2400768	50	2400054	50	2400052	50	2400094	35	2400095	30	2400055	50	2600524	35	2600530	30	2600373	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1166	100.0	1	1	2400094	70	2400095	30	2600524	70	2600530	30	2600373	15	2400062	15	0	0	2600515	15	2600516	15	2600517	15	3500007	5	3500008	10	3500009	10	2206121	5	2206122	5	2206123	5	2206124	5	2206125	5	2206126	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1167	100.0	1	1	2400094	35	2400095	60	2600524	35	2600530	60	2600373	30	2400062	30	0	0	2600515	30	2600516	30	2600517	30	3500007	10	3500008	20	3500009	20	2206121	10	2206122	10	2206123	10	2206124	10	2206125	10	2206126	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1168	100.0	1	1	2400669	100	2400670	100	2400671	100	2400054	100	2400053	100	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1169	100.0	1	1	2400669	50	2400670	50	2400671	50	2400054	50	2400053	50	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1170	100.0	1	1	2400768	100	2400054	100	2400052	50	2400094	70	2400095	30	2400055	50	2600524	70	2600530	30	2605517	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1171	100.0	1	1	2400768	50	2400054	50	2400052	50	2400094	35	2400095	30	2400055	50	2600524	35	2600530	30	2605517	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	100.0	1	1	2400094	70	2400095	30	2600524	70	2600530	30	2605517	15	2400062	15	0	0	2600515	15	2600516	15	2600517	15	3500007	5	3500008	10	3500009	10	2206111	5	2206112	5	2206113	5	2206114	5	2206115	5	2206116	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1173	100.0	1	1	2400094	35	2400095	60	2600524	35	2600530	60	2605517	30	2400062	30	0	0	2600515	30	2600516	30	2600517	30	3500007	10	3500008	20	3500009	20	2206111	10	2206112	10	2206113	10	2206114	10	2206115	10	2206116	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1174	100.0	1	1	2400669	100	2400670	100	2400671	100	2400054	100	2400053	100	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1175	100.0	1	1	2400669	50	2400670	50	2400671	50	2400054	50	2400053	50	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1176	100.0	1	1	2400768	100	2400054	100	2400052	50	2400094	70	2400095	30	2400055	50	2600524	70	2600530	30	2600391	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1177	100.0	1	1	2400768	50	2400054	50	2400052	50	2400094	35	2400095	30	2400055	50	2600524	35	2600530	30	2600391	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1178	100.0	1	1	2400094	70	2400095	30	2600524	70	2600530	30	2600391	15	2400062	15	2208924	30	2600515	15	2600516	15	2600517	15	3500007	5	3500008	10	3500009	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1179	100.0	1	1	2400094	35	2400095	60	2600524	35	2600530	60	2600391	30	2400062	30	2208924	60	2600515	30	2600516	30	2600517	30	3500007	10	3500008	20	3500009	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1180	100.0	1	1	2400669	100	2400670	100	2400671	100	2400054	100	2400053	100	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1181	100.0	1	1	2400669	50	2400670	50	2400671	50	2400054	50	2400053	50	2400052	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1182	100.0	1	1	2400768	100	2400054	100	2400052	50	2400094	70	2400095	30	2400055	50	2600524	70	2600530	30	2605518	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1183	100.0	1	1	2400768	50	2400054	50	2400052	50	2400094	35	2400095	30	2400055	50	2600524	35	2600530	30	2605518	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1184	100.0	1	1	2400094	70	2400095	30	2600524	70	2600530	30	2605518	15	2400062	15	2208929	5	2208923	5	2208933	5	2208927	5	2208931	5	2208925	5	2600515	15	2600516	15	2600517	15	3500007	0	3500008	0	3500009	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1185	100.0	1	1	2400094	35	2400095	60	2600524	35	2600530	60	2605518	30	2400062	30	2208929	10	2208923	10	2208933	10	2208927	10	2208931	10	2208925	10	2600515	15	2600516	30	2600517	30	3500007	0	3500008	0	3500009	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1401	100.0	1	1	2207001	10	2207002	10	2207003	10	2207004	10	2207005	10	2207006	10	2207007	10	2207008	10	2207009	10	2207010	10	2207011	10	2207012	10	2207013	10	2207014	10	2207015	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1501	100.0	1	1	2600095	5	2605001	15	2600801	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1502	100.0	1	1	2600095	5	2605001	15	2600801	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1503	100.0	1	1	2600095	5	2605001	15	2600802	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1504	100.0	1	1	2600095	5	2605001	15	2600803	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1505	100.0	1	1	2600095	5	2605001	15	2600804	20	2600752	15	2600702	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1506	100.0	1	1	2600095	5	2605001	15	2600805	20	2600752	15	2600702	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1507	100.0	1	1	2600095	5	2605001	15	2600806	20	2600753	15	2600703	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1508	100.0	1	1	2600095	5	2605001	15	2600807	20	2600753	15	2600703	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1509	100.0	1	1	2600095	5	2605001	15	2600808	20	2600754	15	2600704	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1510	100.0	1	1	2600095	5	2605001	15	2600809	20	2600754	15	2600704	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1511	100.0	1	1	2600095	5	2605001	15	0	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1551	100.0	1	1	2600095	5	2605001	15	2600801	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1552	100.0	1	1	2600095	5	2605001	15	2600801	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1553	100.0	1	1	2600095	5	2605001	15	2600802	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1554	100.0	1	1	2600095	5	2605001	15	2600803	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1555	100.0	1	1	2600095	5	2605001	15	2600804	20	2600752	15	2600702	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1556	100.0	1	1	2600095	5	2605001	15	2600805	20	2600752	15	2600702	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1557	100.0	1	1	2600095	5	2605001	15	2600806	20	2600753	15	2600703	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1558	100.0	1	1	2600095	5	2605001	15	2600807	20	2600753	15	2600703	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1559	100.0	1	1	2600095	5	2605001	15	2600808	20	2600754	15	2600704	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1560	100.0	1	1	2600095	5	2605001	15	2600809	20	2600754	15	2600704	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1561	100.0	1	1	2600095	5	2605001	15	0	20	2600751	15	2600701	15	2600044	10	2600045	10	2600046	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1601	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1602	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1603	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1604	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1605	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1606	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1607	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1611	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1612	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1613	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1614	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1615	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1616	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1617	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1621	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1622	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1623	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1624	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1625	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1626	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1627	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1631	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1632	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1633	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1634	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1635	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1636	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1637	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1641	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1642	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1643	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1644	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1645	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1646	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1647	100.0	1	1	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2001	35.0	1	1	2416191	15	2600081	85	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2002	35.0	1	1	2416027	15	2600081	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2003	35.0	1	1	2416064	15	2600081	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
