n_ID	s_NAME	s_COMMON	s_EQUIPED	s_USED
180	Dazzling Rough Crystal	เมื่อสวมใส่จะเพิ่มต้านคริติคอลให้ลูกเรือ		เมื่อใช้จะนำ [Blink Rough Crystal] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
181	Fail Lax Symbol	เมื่อสวมใส่จะเพิ่มมองข้ามการป้องกันให้ลูกเรือ		เมื่อใช้จะย้ายเครื่องสวมใส่ไปในคลัง!
182	Fuzzy Lax Symbol	เมื่อสวมใส่จะเพิ่มมองข้ามการป้องกันให้ลูกเรือ		เมื่อใช้จะนำ [Fail Lax Symbol] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
183	Lax Symbol	เมื่อสวมใส่จะเพิ่มมองข้ามการป้องกันให้ลูกเรือ		เมื่อใช้จะนำ [Fuzzy Lax Symbol] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
184	Clear Lax Symbol	เมื่อสวมใส่จะเพิ่มมองข้ามการป้องกันให้ลูกเรือ		เมื่อใช้จะนำ [Lax Symbol] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
185	Potent Lax Symbol	เมื่อสวมใส่จะเพิ่มมองข้ามการป้องกันให้ลูกเรือ		เมื่อใช้จะนำ [Clear Lax Symbol] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
186	Useless Cursed Doll	เมื่อสวมใส่จะเพิ่มสังหารให้ลูกเรือ		เมื่อใช้จะย้ายเครื่องสวมใส่ไปในคลัง!
187	Rip Cursed Doll	เมื่อสวมใส่จะเพิ่มสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Useless Cursed Doll] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
188	Cursed Doll	เมื่อสวมใส่จะเพิ่มสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Rip Cursed Doll] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
189	Sturdy Cursed Doll	เมื่อสวมใส่จะเพิ่มสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Cursed Doll] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
190	Perfect Cursed Doll	เมื่อสวมใส่จะเพิ่มสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Sturdy Cursed Doll] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
191	Rupture Demon Necklace	เมื่อสวมใส่จะเพิ่มอัตราสังหารให้ลูกเรือ		เมื่อใช้จะย้ายเครื่องสวมใส่ไปในคลัง!
192	Defect Demon Necklace	เมื่อสวมใส่จะเพิ่มอัตราสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Rupture Demon Necklace] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
193	Demon Necklace	เมื่อสวมใส่จะเพิ่มอัตราสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Defect Demon Necklace] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
194	Hard Demon Necklace	เมื่อสวมใส่จะเพิ่มอัตราสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Demon Necklace] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
195	Perfect Demon Necklace	เมื่อสวมใส่จะเพิ่มอัตราสังหารให้ลูกเรือ		เมื่อใช้จะนำ [Hard Demon Necklace] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
196	Wither Eternal Leaf	เมื่อสวมใส่จะเพิ่มลดความเสียหายคริติคอลให้ลูกเรือ		เมื่อใช้จะย้ายเครื่องสวมใส่ไปในคลัง!
197	Drying Eternal Leaf	เมื่อสวมใส่จะเพิ่มลดความเสียหายคริติคอลให้ลูกเรือ		เมื่อใช้จะนำ [Wither Eternal Leaf] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
198	Eternal Leaf	เมื่อสวมใส่จะเพิ่มลดความเสียหายคริติคอลให้ลูกเรือ		เมื่อใช้จะนำ [Drying Eternal Leaf] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
199	Fresh Eternal Leaf	เมื่อสวมใส่จะเพิ่มลดความเสียหายคริติคอลให้ลูกเรือ		เมื่อใช้จะนำ [Eternal Leaf] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
200	Perfect Eternal Leaf	เมื่อสวมใส่จะเพิ่มลดความเสียหายคริติคอลให้ลูกเรือ		เมื่อใช้จะนำ [Fresh Eternal Leaf] ไปอัพเกรด จะได้รับอานุภาพที่แข็งแกร่งขึ้น! 
401	Basic Breechloader [Left ] 	สามารถยิงปืนจากกราบเรือซ้ายได้ 1 นัด แต่ละนัดทำให้ศัตรูได้รับความเสียหาย 250 แต้ม\n\nเหมาะกับ: Armed Brig Barge, Bermuda Ship, Main Warship		เมื่อใช้จะย้ายเครื่องสวมใส่ไปในคลัง!
402	Simple Ejector	เมื่อสวมใส่สามารถยิง Javelin ได้ ทำให้ศัตรูได้รับความเสียหาย 60 แต้ม\n\nเหมาะกับ: Armed Brig Barge, Bermuda Ship, Main Warship		เมื่อใช้จะย้ายเครื่องสวมใส่ไปในคลัง!
