n_ID	n_CLINE_TYPE	n_CREATURE_TYPE	n_TACTIC_AI	n_LEADER_BK1	n_LEADER_BK2	n_LEADER_BK3	n_CREW1	n_CREW1_NUMBER	n_CREW2	n_CREW2_NUMBER	n_CREW3	n_CREW3_NUMBER	n_CREW4	n_CREW4_NUMBER	n_CREW5	n_CREW5_NUMBER	n_CREW6	n_CREW6_NUMBER
11308	2027	9	1	1747	0	0	1747	2	0	0	0	0	0	0	0	0	0	0
11309	2027	10	1	1747	0	0	1747	3	0	0	0	0	0	0	0	0	0	0
11310	2027	11	1	1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11311	2027	12	1	1749	0	0	1749	2	0	0	0	0	0	0	0	0	0	0
11312	2027	13	1	1749	0	0	1749	3	0	0	0	0	0	0	0	0	0	0
11313	2027	14	1	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11314	2027	15	1	1751	0	0	1751	3	0	0	0	0	0	0	0	0	0	0
11315	2027	16	1	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11316	2027	17	1	1753	0	0	1753	3	0	0	0	0	0	0	0	0	0	0
11317	2027	18	1	1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11318	2027	19	1	1755	0	0	1755	2	0	0	0	0	0	0	0	0	0	0
11319	2027	20	1	1755	0	0	1755	3	0	0	0	0	0	0	0	0	0	0
11320	2027	21	1	1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11321	2027	22	1	1757	0	0	1757	3	0	0	0	0	0	0	0	0	0	0
11322	2027	23	1	1754	0	0	1755	2	1749	2	0	0	0	0	0	0	0	0
11350	2024	1	1	1762	0	0	1762	1	0	0	0	0	0	0	0	0	0	0
11351	2024	2	1	1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11352	2024	3	1	1761	0	0	1761	0	0	0	0	0	0	0	0	0	0	0
11353	2024	4	1	1760	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11354	2024	5	1	1764	0	0	1761	2	0	0	0	0	0	0	0	0	0	0
11355	2024	6	1	1765	0	0	1765	1	0	0	0	0	0	0	0	0	0	0
11356	2024	7	1	1768	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11357	2024	8	1	1770	0	0	1770	1	0	0	0	0	0	0	0	0	0	0
11358	2024	9	1	1766	0	0	1770	2	0	0	0	0	0	0	0	0	0	0
11359	2024	10	1	1763	0	0	1763	1	0	0	0	0	0	0	0	0	0	0
11360	2024	11	1	1770	0	0	1760	1	0	0	0	0	0	0	0	0	0	0
11361	2024	12	1	1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11362	2024	13	1	1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11363	2024	14	1	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11364	2024	15	1	1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11365	2024	16	1	1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11366	2024	17	11	1872	1871	0	1875	1	1870	1	1876	1	1873	1	0	0	0	0
11367	2024	18	11	1873	1870	0	1874	1	1872	1	1877	1	1871	1	0	0	0	0
11400	2032	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11401	2032	2	1	1880	1880	1880	1880	1	0	0	0	0	0	0	0	0	0	0
11402	2032	3	1	1881	1881	1881	1880	1	0	0	0	0	0	0	0	0	0	0
11403	2032	4	1	1881	1881	1881	1881	1	0	0	0	0	0	0	0	0	0	0
11404	2032	5	1	1881	1881	1881	1885	1	0	0	0	0	0	0	0	0	0	0
11405	2032	6	1	1882	1882	1882	1885	1	0	0	0	0	0	0	0	0	0	0
11406	2032	7	1	1882	1882	1882	1885	1	1882	1	0	0	0	0	0	0	0	0
11407	2032	8	1	1884	1884	1884	1885	1	1882	1	0	0	0	0	0	0	0	0
11408	2032	9	1	1889	1889	1889	1889	1	1889	1	0	0	0	0	0	0	0	0
11409	2032	10	1	1887	1887	1887	1889	1	1889	1	0	0	0	0	0	0	0	0
11410	2032	11	1	1887	1887	1887	1896	1	1887	1	0	0	0	0	0	0	0	0
11411	2032	12	1	1887	1887	1887	1896	1	1896	1	0	0	0	0	0	0	0	0
11412	2032	13	1	1887	1887	1887	1896	1	1897	1	0	0	0	0	0	0	0	0
11413	2032	14	1	1891	1891	1891	1897	2	1896	1	0	0	0	0	0	0	0	0
11414	2032	15	1	1862	1864	0	1865	1	1860	1	1866	1	1863	1	1861	1	0	0
11415	2032	16	1	1895	1895	1895	1886	1	1882	2	0	0	0	0	0	0	0	0
11416	2032	17	1	1895	1895	1895	1886	2	1882	1	0	0	0	0	0	0	0	0
11417	2032	18	1	1895	1895	1895	1886	1	1892	2	0	0	0	0	0	0	0	0
11418	2032	19	1	1890	1890	1890	1893	2	1892	1	0	0	0	0	0	0	0	0
11419	2032	20	1	1890	1890	1890	1893	1	1883	2	0	0	0	0	0	0	0	0
11420	2032	21	1	1883	1883	1883	1892	2	0	0	0	0	0	0	0	0	0	0
11421	2032	22	1	1894	1894	1894	1893	2	1888	1	0	0	0	0	0	0	0	0
20000	585	1	1	2032	0	0	2032	2	0	0	0	0	0	0	0	0	0	0
20001	585	2	1	2036	0	0	2036	2	0	0	0	0	0	0	0	0	0	0
20002	585	3	1	2059	0	0	2070	2	0	0	0	0	0	0	0	0	0	0
20003	585	4	1	2042	0	0	2042	3	0	0	0	0	0	0	0	0	0	0
20004	585	5	1	2056	0	0	2070	1	0	0	0	0	0	0	0	0	0	0
20005	585	6	1	2075	2162	0	2042	3	2059	2	0	0	0	0	0	0	0	0
20006	585	7	1	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20050	586	1	1	2067	0	0	2067	2	0	0	0	0	0	0	0	0	0	0
20051	586	2	1	2058	0	0	2058	2	0	0	0	0	0	0	0	0	0	0
20052	586	3	1	2157	0	0	2154	2	0	0	0	0	0	0	0	0	0	0
20053	586	4	1	2852	0	0	2157	3	0	0	0	0	0	0	0	0	0	0
20054	586	5	1	2151	0	0	2154	4	0	0	0	0	0	0	0	0	0	0
20055	586	6	1	2148	0	0	2144	2	2136	2	0	0	0	0	0	0	0	0
20056	256	7	1	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20100	587	1	1	2303	0	0	2299	3	0	0	0	0	0	0	0	0	0	0
20101	587	2	1	2303	0	0	2270	3	0	0	0	0	0	0	0	0	0	0
20102	587	3	1	2323	0	0	2320	3	0	0	0	0	0	0	0	0	0	0
20103	587	4	1	2320	0	0	2317	2	0	0	0	0	0	0	0	0	0	0
20104	587	5	1	2008	0	0	2004	3	0	0	0	0	0	0	0	0	0	0
20105	587	6	1	2869	0	0	2004	1	2008	2	0	0	0	0	0	0	0	0
20140	9990	9990	1	6003	31	31	0	0	0	0	0	0	0	0	0	0	0	0
20141	9990	9990	1	6004	1015	1015	0	0	0	0	0	0	0	0	0	0	0	0
20142	9990	9990	1	6005	1631	1631	0	0	0	0	0	0	0	0	0	0	0	0
20143	9990	9990	1	6006	1634	1635	0	0	0	0	0	0	0	0	0	0	0	0
20144	9990	9990	1	6007	1749	1749	0	0	0	0	0	0	0	0	0	0	0	0
20145	9990	9990	1	6001	1576	1581	0	0	0	0	0	0	0	0	0	0	0	0
20150	588	1	1	2320	0	0	2317	3	0	0	0	0	0	0	0	0	0	0
20151	588	2	1	2243	0	0	2299	3	0	0	0	0	0	0	0	0	0	0
20152	588	3	1	2317	2320	0	2317	3	0	0	0	0	0	0	0	0	0	0
20153	588	4	1	2326	0	0	2326	3	0	0	0	0	0	0	0	0	0	0
20154	588	5	1	2869	0	0	2326	3	0	0	0	0	0	0	0	0	0	0
20155	588	6	1	2314	0	0	2317	2	0	0	0	0	0	0	0	0	0	0
20200	589	1	1	2300	0	0	2300	2	0	0	0	0	0	0	0	0	0	0
20201	589	2	1	2291	0	0	2300	2	0	0	0	0	0	0	0	0	0	0
20202	589	3	1	2304	0	0	2304	1	2300	1	2300	1	0	0	0	0	0	0
20203	589	4	1	2294	0	0	2300	3	0	0	0	0	0	0	0	0	0	0
20204	589	5	1	2294	0	0	2291	3	0	0	0	0	0	0	0	0	0	0
20205	589	6	1	2312	2297	0	2294	1	2291	1	0	0	0	0	0	0	0	0
20250	590	1	1	2246	2275	2244	2244	1	0	0	0	0	0	0	0	0	0	0
20251	590	2	1	2277	2275	2236	2275	1	0	0	0	0	0	0	0	0	0	0
20252	590	3	1	2236	2222	2222	2236	1	0	0	0	0	0	0	0	0	0	0
20253	590	4	1	0	2222	2205	2205	1	0	0	0	0	0	0	0	0	0	0
20254	590	5	1	2226	2222	2222	2222	1	0	0	0	0	0	0	0	0	0	0
20255	590	6	1	2224	2271	2271	2226	1	2222	1	0	0	0	0	0	0	0	0
20300	591	1	1	2300	2300	2302	2300	1	2261	1	0	0	0	0	0	0	0	0
20301	591	2	1	2300	2300	2236	2300	1	2236	1	0	0	0	0	0	0	0	0
20302	591	3	1	2302	2236	2300	2265	1	2300	1	2236	1	0	0	0	0	0	0
20303	591	4	1	2263	2265	2261	2265	1	2222	1	2261	1	0	0	0	0	0	0
20304	591	5	1	2226	2222	2238	2265	1	2236	1	2222	1	0	0	0	0	0	0
20305	591	6	1	2226	2226	2224	2226	1	2261	1	2300	1	0	0	0	0	0	0
20306	591	7	1	2310	2310	2310	2309	1	2309	1	2309	1	0	0	0	0	0	0
20350	592	1	1	2246	2276	2245	2243	1	2276	1	0	0	0	0	0	0	0	0
20351	592	2	1	2277	2276	2237	2276	1	2237	1	0	0	0	0	0	0	0	0
20352	592	3	1	2237	2223	2223	2237	1	2223	1	0	0	0	0	0	0	0	0
20353	592	4	1	2207	2223	2206	2206	1	2223	1	0	0	0	0	0	0	0	0
20354	592	5	1	2227	2223	2223	2223	1	2272	2	0	0	0	0	0	0	0	0
20355	592	6	1	2224	2272	2272	2227	2	2223	1	2272	1	0	0	0	0	0	0
20400	593	1	1	2301	2301	2302	2301	1	2262	1	0	0	0	0	0	0	0	0
20401	593	2	1	2301	2301	2237	2301	1	2237	1	0	0	0	0	0	0	0	0
20402	593	3	1	2238	2237	2301	2266	1	2301	1	2237	1	0	0	0	0	0	0
20403	593	4	1	2263	2266	2262	2266	1	2223	1	2262	1	0	0	0	0	0	0
20404	593	5	1	2227	2223	2238	2266	1	2237	1	2223	1	0	0	0	0	0	0
20405	593	6	1	2227	2227	2224	2227	1	2262	1	2301	2	0	0	0	0	0	0
20440	9990	999	1	6009	1608	1608	0	0	0	0	0	0	0	0	0	0	0	0
20441	9990	999	1	6010	1663	1663	0	0	0	0	0	0	0	0	0	0	0	0
20442	9990	999	1	6011	1099	1099	0	0	0	0	0	0	0	0	0	0	0	0
20443	9990	999	1	6002	1600	1600	0	0	0	0	0	0	0	0	0	0	0	0
20444	9990	999	1	6012	1190	1190	0	0	0	0	0	0	0	0	0	0	0	0
20445	9990	999	1	6013	3426	3426	0	0	0	0	0	0	0	0	0	0	0	0
20446	9990	999	1	6014	1272	1272	0	0	0	0	0	0	0	0	0	0	0	0
20447	9990	999	1	6015	3456	3456	0	0	0	0	0	0	0	0	0	0	0	0
20450	594	1	1	2413	2407	2432	2407	1	2428	1	0	0	0	0	0	0	0	0
20451	594	2	1	2439	2428	2436	2436	1	2428	1	0	0	0	0	0	0	0	0
20452	594	3	1	2431	2436	2407	2407	1	2436	1	0	0	0	0	0	0	0	0
20453	594	4	1	2421	2428	2421	2421	1	2428	1	0	0	0	0	0	0	0	0
20454	594	5	1	2424	2421	2421	2421	1	2463	1	2480	1	0	0	0	0	0	0
20455	594	6	1	2427	2407	2410	2424	2	2463	1	2407	1	0	0	0	0	0	0
20500	595	1	1	2400	2414	2414	2400	1	2400	1	0	0	0	0	0	0	0	0
20501	595	2	1	2400	2400	2406	2400	1	2432	1	0	0	0	0	0	0	0	0
20502	595	3	1	2414	2414	2432	2414	1	2432	1	0	0	0	0	0	0	0	0
20503	595	4	1	2414	2414	2420	2414	1	2448	1	0	0	0	0	0	0	0	0
20504	595	5	1	2400	2400	2403	2448	1	2451	1	2400	1	0	0	0	0	0	0
20505	595	6	1	2400	2403	2403	2403	1	2448	2	2451	1	0	0	0	0	0	0
20550	596	1	1	2408	2408	2413	2408	1	2429	1	0	0	0	0	0	0	0	0
20551	596	2	1	2429	2437	0	2429	1	2437	1	0	0	0	0	0	0	0	0
20552	596	3	1	2445	2437	2439	2445	1	2437	1	0	0	0	0	0	0	0	0
20553	596	4	1	2472	2472	2445	2445	1	2481	1	0	0	0	0	0	0	0	0
20554	596	5	1	2472	2472	2464	2472	1	2464	1	2481	1	0	0	0	0	0	0
20555	596	6	1	2472	2472	2445	2404	2	2445	1	2472	1	0	0	0	0	0	0
20600	597	1	1	2493	2493	2495	2493	1	2512	1	0	0	0	0	0	0	0	0
20601	597	2	1	2512	2512	2514	2512	1	2493	1	0	0	0	0	0	0	0	0
20602	597	3	1	2415	2415	2433	2433	1	2415	1	0	0	0	0	0	0	0	0
20603	597	4	1	2415	2415	2420	2415	1	2449	1	0	0	0	0	0	0	0	0
20604	597	5	1	2415	2418	2449	2415	1	2449	2	0	0	0	0	0	0	0	0
20605	597	6	1	2449	2415	2415	2418	1	2415	1	2449	2	0	0	0	0	0	0
20650	598	1	1	2409	2465	2466	2409	1	2465	1	0	0	0	0	0	0	0	0
20651	598	2	1	2476	2465	2465	2465	1	2476	1	0	0	0	0	0	0	0	0
20652	598	3	1	2409	2412	2409	2476	1	2488	1	2409	1	0	0	0	0	0	0
20653	598	4	1	2488	2476	2465	2476	1	2488	1	2465	1	0	0	0	0	0	0
20654	598	5	1	2476	2476	2479	2488	1	2473	2	0	0	0	0	0	0	0	0
20655	598	6	1	2405	2491	2479	2488	2	2476	1	2473	1	0	0	0	0	0	0
20700	599	1	1	2450	2416	0	2450	1	2416	1	0	0	0	0	0	0	0	0
20701	599	2	1	2507	2501	0	2450	1	2498	1	0	0	0	0	0	0	0	0
20702	599	3	1	2507	2459	2459	2453	1	2498	1	0	0	0	0	0	0	0	0
20703	599	4	1	2507	2501	0	2459	1	2498	1	0	0	0	0	0	0	0	0
20704	599	5	1	2462	2504	2510	2507	1	2459	1	2501	1	0	0	0	0	0	0
20705	599	6	1	2459	2507	2501	2510	1	2462	1	2498	2	0	0	0	0	0	0
20706	9990	999	1	6016	2459	2498	0	0	0	0	0	0	0	0	0	0	0	0
20707	9990	999	1	6017	2506	2504	0	0	0	0	0	0	0	0	0	0	0	0
20750	600	1	1	2678	0	0	2619	1	2678	1	0	0	0	0	0	0	0	0
20751	600	2	1	2632	2678	2678	2619	1	2678	1	0	0	0	0	0	0	0	0
20752	600	3	1	2632	0	0	2678	1	2632	1	2619	1	0	0	0	0	0	0
20753	600	4	1	2689	0	0	2632	1	2623	2	0	0	0	0	0	0	0	0
20754	600	5	1	2706	0	0	2623	2	2689	1	0	0	0	0	0	0	0	0
20755	600	6	1	2712	0	0	2623	2	2706	2	0	0	0	0	0	0	0	0
20800	601	1	1	2670	0	0	2699	1	2670	1	0	0	0	0	0	0	0	0
20801	601	2	1	2670	2689	2689	2699	1	2670	1	0	0	0	0	0	0	0	0
20802	601	3	1	2689	0	0	2670	1	2689	1	0	0	0	0	0	0	0	0
20803	601	4	1	2699	0	0	2699	2	2626	1	0	0	0	0	0	0	0	0
20804	601	5	1	2703	0	0	2699	2	2626	1	0	0	0	0	0	0	0	0
20805	601	6	1	2715	0	0	2703	2	2626	2	0	0	0	0	0	0	0	0
20850	603	1	1	2675	0	0	2675	1	2679	1	0	0	0	0	0	0	0	0
20851	603	2	1	2675	0	0	2679	1	2675	1	0	0	0	0	0	0	0	0
20852	603	3	1	2613	0	0	2679	1	2690	1	0	0	0	0	0	0	0	0
20853	603	4	1	2613	0	0	2613	1	2690	2	0	0	0	0	0	0	0	0
20854	603	5	1	2613	2679	0	2613	1	2679	2	0	0	0	0	0	0	0	0
20855	603	6	1	2683	0	0	2679	2	2675	2	0	0	0	0	0	0	0	0
20900	604	1	1	2696	0	0	2696	1	2627	1	0	0	0	0	0	0	0	0
20901	604	2	1	2627	0	0	2696	1	2627	1	0	0	0	0	0	0	0	0
20902	604	3	1	2657	0	0	2690	1	2627	1	0	0	0	0	0	0	0	0
20903	604	4	1	2707	0	0	2657	1	2627	1	0	0	0	0	0	0	0	0
20904	604	5	1	2707	0	0	2707	1	2657	1	2627	1	0	0	0	0	0	0
20905	604	6	1	2710	0	0	2707	1	2627	1	2657	1	0	0	0	0	0	0
20950	605	1	1	2613	0	0	2620	1	0	0	0	0	0	0	0	0	0	0
20951	605	2	1	2613	0	0	2620	1	2613	1	0	0	0	0	0	0	0	0
20952	605	3	1	2671	0	0	2620	1	2671	1	0	0	0	0	0	0	0	0
20953	605	4	1	2671	0	0	2671	1	2690	1	0	0	0	0	0	0	0	0
20954	605	5	1	2690	0	0	2671	1	2679	2	0	0	0	0	0	0	0	0
20955	605	6	1	2686	0	0	2679	2	2671	2	0	0	0	0	0	0	0	0
21000	606	1	1	2672	0	0	2701	1	2672	1	0	0	0	0	0	0	0	0
21001	606	2	1	2672	2691	2691	2701	1	2672	1	0	0	0	0	0	0	0	0
21002	606	3	1	2691	0	0	2672	1	2691	1	0	0	0	0	0	0	0	0
21003	606	4	1	2701	0	0	2701	1	2628	2	0	0	0	0	0	0	0	0
21004	606	5	1	2705	0	0	2701	1	2628	2	0	0	0	0	0	0	0	0
21005	606	6	1	2717	0	0	2705	2	2628	2	0	0	0	0	0	0	0	0
21050	607	1	1	2676	0	0	2676	1	0	0	0	0	0	0	0	0	0	0
21051	607	2	1	2676	0	0	2680	1	0	0	0	0	0	0	0	0	0	0
21052	607	3	1	2614	0	0	2680	1	0	0	0	0	0	0	0	0	0	0
21053	607	4	1	2614	0	0	2614	1	0	0	0	0	0	0	0	0	0	0
21054	607	5	1	2614	2680	0	2614	1	0	0	0	0	0	0	0	0	0	0
21055	607	6	1	2684	0	0	2680	1	2676	1	0	0	0	0	0	0	0	0
21056	607	7	1	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21100	608	1	1	2680	0	0	2621	2	2680	1	0	0	0	0	0	0	0	0
21101	608	2	1	2634	2680	2680	2621	2	2680	2	0	0	0	0	0	0	0	0
21102	608	3	1	2634	0	0	2680	2	2634	1	2621	1	0	0	0	0	0	0
21103	608	4	1	2691	0	0	2634	2	2625	2	0	0	0	0	0	0	0	0
21104	608	5	1	2708	0	0	2625	3	2691	2	0	0	0	0	0	0	0	0
21105	608	6	1	2714	0	0	2625	3	2708	2	0	0	0	0	0	0	0	0
21150	609	1	1	1630	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21151	609	2	1	1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21152	609	3	1	1632	0	0	1632	3	0	0	0	0	0	0	0	0	0	0
21153	609	4	1	1633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21154	609	5	1	1634	0	0	1634	3	0	0	0	0	0	0	0	0	0	0
21155	609	6	1	1635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21156	609	7	1	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21157	609	8	1	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21158	609	9	1	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21200	610	1	1	1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21201	610	2	1	1661	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21202	610	3	1	1662	0	0	1662	3	0	0	0	0	0	0	0	0	0	0
21203	610	4	1	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21204	610	5	1	1664	0	0	1664	3	0	0	0	0	0	0	0	0	0	0
21205	610	6	1	1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21206	610	8	1	1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21207	610	9	1	1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25000	502	1	1	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25001	502	2	1	2026	0	0	2026	1	0	0	0	0	0	0	0	0	0	0
25002	502	3	1	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25003	502	4	1	2002	0	0	2002	1	0	0	0	0	0	0	0	0	0	0
25004	502	5	1	2840	0	0	2002	2	0	0	0	0	0	0	0	0	0	0
25020	503	1	1	2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25021	503	2	1	2814	0	0	2814	1	0	0	0	0	0	0	0	0	0	0
25022	503	3	1	2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25023	503	4	1	2807	0	0	2818	1	0	0	0	0	0	0	0	0	0	0
25024	503	5	1	2836	0	0	2836	2	0	0	0	0	0	0	0	0	0	0
25025	503	6	1	2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25040	504	1	1	2026	0	0	2026	1	0	0	0	0	0	0	0	0	0	0
25041	504	2	1	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25042	504	3	1	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25043	504	4	1	2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25044	504	5	1	2075	0	0	2840	2	0	0	0	0	0	0	0	0	0	0
25060	505	1	1	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25061	505	2	1	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25062	505	3	1	2055	0	0	2055	1	0	0	0	0	0	0	0	0	0	0
25063	505	4	1	2157	0	0	2157	1	0	0	0	0	0	0	0	0	0	0
25064	505	5	1	2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25080	506	1	1	2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25081	506	2	1	2046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25082	506	3	1	2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25083	506	4	1	2827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25084	506	5	1	2840	0	0	2827	2	0	0	0	0	0	0	0	0	0	0
25100	507	1	1	2878	0	0	2879	1	0	0	0	0	0	0	0	0	0	0
25101	507	2	1	2875	0	0	2877	1	0	0	0	0	0	0	0	0	0	0
25102	507	3	1	2876	0	0	2877	1	0	0	0	0	0	0	0	0	0	0
25103	507	4	1	2874	0	0	2875	1	2876	1	0	0	0	0	0	0	0	0
25104	507	5	1	2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25120	508	1	1	2019	0	0	2019	1	0	0	0	0	0	0	0	0	0	0
25121	508	2	1	2022	0	0	2019	1	0	0	0	0	0	0	0	0	0	0
25122	508	3	1	2058	0	0	2069	1	0	0	0	0	0	0	0	0	0	0
25123	508	4	1	2029	2029	2029	2029	2	0	0	0	0	0	0	0	0	0	0
25140	509	1	1	2033	0	0	2033	1	0	0	0	0	0	0	0	0	0	0
25141	509	2	1	2027	0	0	2027	1	0	0	0	0	0	0	0	0	0	0
25142	509	3	1	2853	0	0	2003	1	0	0	0	0	0	0	0	0	0	0
25143	509	4	1	2853	0	0	2853	1	0	0	0	0	0	0	0	0	0	0
25144	509	5	1	2011	0	0	2867	2	0	0	0	0	0	0	0	0	0	0
25160	510	1	1	2041	2041	2806	2041	1	0	0	0	0	0	0	0	0	0	0
25161	510	2	1	2001	2001	2806	2001	1	0	0	0	0	0	0	0	0	0	0
25162	510	3	1	2806	0	0	2048	1	0	0	0	0	0	0	0	0	0	0
25163	510	4	1	2806	0	0	2051	1	0	0	0	0	0	0	0	0	0	0
25164	510	5	1	2851	0	0	2048	1	2051	1	0	0	0	0	0	0	0	0
25165	510	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25180	511	1	1	2021	0	0	2066	1	0	0	0	0	0	0	0	0	0	0
25181	511	2	1	2021	0	0	2018	1	0	0	0	0	0	0	0	0	0	0
25182	511	3	1	2057	0	0	2018	1	0	0	0	0	0	0	0	0	0	0
25183	511	4	1	2057	0	0	2021	1	2068	1	0	0	0	0	0	0	0	0
25200	512	1	1	2843	0	0	2843	1	0	0	0	0	0	0	0	0	0	0
25201	512	2	1	2853	0	0	2853	1	0	0	0	0	0	0	0	0	0	0
25202	512	3	1	2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25203	512	4	1	2820	0	0	2820	1	0	0	0	0	0	0	0	0	0	0
25204	512	5	1	2870	0	0	2867	2	0	0	0	0	0	0	0	0	0	0
25220	513	1	1	2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25221	513	2	1	2853	0	0	2853	1	0	0	0	0	0	0	0	0	0	0
25222	513	3	1	2820	0	0	2820	1	0	0	0	0	0	0	0	0	0	0
25223	513	4	1	2867	0	0	2853	1	0	0	0	0	0	0	0	0	0	0
25224	513	5	1	2159	0	0	2159	2	0	0	0	0	0	0	0	0	0	0
25240	514	1	1	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25241	514	2	1	2154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25242	514	3	1	2154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25243	514	4	1	2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25244	514	5	1	2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25260	515	1	1	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25261	515	2	1	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25262	515	3	1	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25263	515	4	1	2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25264	515	5	1	2039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25280	516	1	1	2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25281	516	2	1	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25282	516	3	1	2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25283	516	4	1	2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25284	516	5	1	2022	0	0	2022	1	0	0	0	0	0	0	0	0	0	0
25300	517	1	1	2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25301	517	2	1	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25302	517	3	1	2200	0	0	2200	1	0	0	0	0	0	0	0	0	0	0
25303	517	4	1	2281	0	0	2200	1	0	0	0	0	0	0	0	0	0	0
25304	517	5	1	2274	0	0	2274	2	0	0	0	0	0	0	0	0	0	0
25320	518	1	1	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25321	518	2	1	2290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25322	518	3	1	2293	0	0	2290	1	0	0	0	0	0	0	0	0	0	0
25323	518	4	1	2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25324	518	5	1	2253	0	0	2200	2	0	0	0	0	0	0	0	0	0	0
25340	519	1	1	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25341	519	2	1	2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25342	519	3	1	2265	0	0	2265	1	0	0	0	0	0	0	0	0	0	0
25343	519	4	1	2275	0	0	2275	1	0	0	0	0	0	0	0	0	0	0
25360	520	1	1	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25361	520	2	1	2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25362	520	3	1	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25363	520	4	1	2265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25364	520	5	1	2312	0	0	2275	2	0	0	0	0	0	0	0	0	0	0
25380	521	1	1	2206	2206	2207	2206	1	0	0	0	0	0	0	0	0	0	0
25381	521	2	1	2237	2206	2238	2237	1	0	0	0	0	0	0	0	0	0	0
25382	521	3	1	2262	2262	2263	2227	1	0	0	0	0	0	0	0	0	0	0
