n_ID	s_NAME	s_ID_ICON	s_ID_MODEL_PARTS	n_ID_MODEL	n_ID_MAP	n_DROPMODEL_TYPE	s_MODEL_EFFECT	n_TAG_TRADE	n_QUALITY	n_ITEMLV	n_CONDITION_LV	n_CONDITION_GENDER	n_CONDITION_CLASS	n_CONDITION_CAMPS	n_CONDITION_SKILL	n_CONDITION_SKILLLV	n_ICONSLOT	n_EQUIPSLOT	n_EQUIPTYPE	s_EQUIPTYPE_EFFECT	n_TAG_LOOT	s_TAG_EXTRA	n_ID_USAGE	n_CD	n_PRICE_BUY	n_PRICE_VENDER	n_QUATITY_STACK	s_ITEM_EXIST	n_ID_BUFF	s_EQUIPFX	s_VARYDATA	n_BROADCAST	n_BROADCAST_QUANTITY	s_HK_VER	s_TC_VER	s_JP_VER	s_TH_VER
632	煤煙灰	ICON_TREASURE_041_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	1.11.0000	1.07.0000	1.07.0000	1.07.0000
633	鹿奶	ICON_MISSION_064_001		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
634	金鳶草	ICON_LEAF_006_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
635	野狼的鱗片	ICON_MISSION_090_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
636	海軍傷藥	ICON_POWDER_000_004		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
637	新鮮水果	ICON_MISSION_029_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
638	甲蟲卵	ICON_STONE_006_002		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
639	高級菸草	ICON_LEAF_005_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
640	細皮嫩肉	ICON_MISSION_070_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
641	菲力羊排	ICON_MISSION_009_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
642	冰涼鮮肉	ICON_MISSION_009_001		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
643	腥味蜂蜜	ICON_MISSION_050_002		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
644	焦味肉排	ICON_MISSION_048_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
645	帶火嫩芽	ICON_LEAF_006_001		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
646	果香生肉	ICON_MISSION_070_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
647	超營養龍血	ICON_MISSION_050_001		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
648	能量結晶	ICON_MISSION_053_001		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
649	熱過的酒	ICON_MISSION_050_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
650	緊急情報	ICON_OTHERS_004_001		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
651	公主的情書	ICON_DOCUMENT_000_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
652	重要零件	ICON_BOX_000_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
653	酒宴訂單	ICON_DOCUMENT_008_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
654	指令書	ICON_DOCUMENT_001_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.07.0000	1.07.0000	1.07.0000
655	苦情可可豆	ICON_MISSION_036_000		0	0	0		14	1	1	0	0	0	0	0	0	0	0	0		0		0	0	0	1	999		0			0	0	1.13.0000	1.07.0000	1.07.0000	1.07.0000
656	香甜牛奶	ICON_MISSION_065_000		0	0	0		14	1	1	0	0	0	0	0	0	0	0	0		0		0	0	0	1	999		0			0	0	1.13.0000	1.07.0000	1.07.0000	1.07.0000
657	可口砂糖	ICON_POWDER_000_000		0	0	0		14	1	1	0	0	0	0	0	0	0	0	0		0		0	0	0	1	999		0			0	0	1.13.0000	1.07.0000	1.07.0000	1.07.0000
658	感性的感謝函	ICON_DOCUMENT_008_000		0	0	0		14	1	1	0	0	0	0	0	0	0	0	0		0		0	0	0	1	999		0			0	0	1.13.0000	1.07.0000	1.07.0000	1.07.0000
659	俏皮的感謝函	ICON_DOCUMENT_001_000		0	0	0		14	1	1	0	0	0	0	0	0	0	0	0		0		0	0	0	1	999		0			0	0	1.13.0000	1.07.0000	1.07.0000	1.07.0000
660	重置結晶	ICON_MISSION_053_001		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.08.0000	1.08.0000	1.08.0000
661	海魅影的地圖線索	ICON_MISSION_062_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	OUT	1.09.0000	1.09.0000	1.09.0000
662	茉莉花	ICON_FLOWER_001_000		0	0	0		22	1	1	0	0	0	0	0	0	0	0	0		0		0	0	0	1	999		0			0	0	OUT	OUT	OUT	1.10.0000
701	阿爾提摩回函	ICON_DOCUMENT_010_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
702	美狄亞回函	ICON_DOCUMENT_010_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
703	帝國轟殼車回函	ICON_DOCUMENT_010_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
704	但丁回函	ICON_DOCUMENT_010_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
705	娜拉亞娜之劍回函	ICON_DOCUMENT_010_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2048		0	0	0	1	999		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
3005	小野梅	ICON_FRUIT_000_000		0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0		481	138	100	1	1		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
3006	綠蜜果	ICON_FRUIT_001_000		0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0		482	138	100	1	1		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
3007	角山蕉	ICON_FRUIT_004_001		0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0		483	138	100	1	1		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
3008	高接梨	ICON_FRUIT_003_000		0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0		484	138	100	1	1		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
3009	枇杷果	ICON_FRUIT_002_000		0	0	0		0	1	1	0	0	0	0	0	0	0	0	0	0	0		485	138	100	1	1		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
7000	$照明彈	ICON_BOSS_003_000		0	0	0		37	1	1	0	0	0	0	0	0	0	0	0		512		7000	201	0	1	1		0			0	0	1.01.0000	1.01.0000	1.07.0000	1.07.0000
7001	$軍火箱鑰匙	ICON_KEY_000_002		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2560		0	0	0	1	999		0			0	0	1.01.0000	1.01.0000	1.07.0000	1.07.0000
7002	$遺跡密室鑰匙	ICON_KEY_000_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2560		0	0	0	1	999		0			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
7003	$金庫鑰匙	ICON_MISSION_052_000		0	0	0		23	1	1	0	0	0	0	0	0	0	0	0		2560		0	0	0	1	999		1			0	0	1.00.0000	1.00.0000	1.07.0000	1.07.0000
7004	$信號彈	ICON_MISSION_016_000		0	0	0		37	1	1	0	0	0	0	0	0	0	0	0		512		7001	8041	0	1	1		2			0	0	1.01.0000	1.01.0000	1.07.0000	1.07.0000
