source	table	col_index	col_name	type	size	offset
CONSTDATA_TH	PET_MIX	3	n_SAILORITEM_ID	0	4	12
CONSTDATA_TH	PET_MIX	4	n_WEIGHT	0	4	16
CONSTDATA_TH	PET_MIX	5	n_CHANGETIME	0	4	20
CONSTDATA_TH	PET_MIX	6	s_HK_VER	3	4	24
CONSTDATA_TH	PET_MIX	7	s_TC_VER	3	4	28
CONSTDATA_TH	PET_MIX	8	s_JP_VER	3	4	32
CONSTDATA_TH	PET_MIX	9	s_TH_VER	3	4	36
CONSTDATA_TH	COIN_CONSUME	0	n_ID	0	4	0
CONSTDATA_TH	COIN_CONSUME	1	n_COIN	0	4	4
CONSTDATA_TH	COIN_CONSUME	2	n_VARIABLE_X	0	4	8
CONSTDATA_TH	COIN_CONSUME	3	n_VARIABLE_Y	0	4	12
CONSTDATA_TH	COIN_CONSUME	4	f_VARIABLE_Z	2	4	16
CONSTDATA_TH	COIN_CONSUME	5	s_HK_VER	3	4	20
CONSTDATA_TH	COIN_CONSUME	6	s_TC_VER	3	4	24
CONSTDATA_TH	COIN_CONSUME	7	s_JP_VER	3	4	28
CONSTDATA_TH	COIN_CONSUME	8	s_TH_VER	3	4	32
CONSTDATA_TH	SUIT	0	n_ID	0	4	0
CONSTDATA_TH	SUIT	1	n_TYPE	0	4	4
CONSTDATA_TH	SUIT	2	n_ALLOTPOINT	0	4	8
CONSTDATA_TH	SUIT	3	n_ALLNOT_SHOW	0	4	12
CONSTDATA_TH	SUIT	4	n_ITEM1	0	4	16
CONSTDATA_TH	SUIT	5	n_ITEM2	0	4	20
CONSTDATA_TH	SUIT	6	n_ITEM3	0	4	24
CONSTDATA_TH	SUIT	7	n_ITEM4	0	4	28
CONSTDATA_TH	SUIT	8	n_ITEM5	0	4	32
CONSTDATA_TH	SUIT	9	s_HK_VER	3	4	36
CONSTDATA_TH	SUIT	10	s_TC_VER	3	4	40
CONSTDATA_TH	SUIT	11	s_JP_VER	3	4	44
CONSTDATA_TH	SUIT	12	s_TH_VER	3	4	48
CONSTDATA_TH	EFFECT_STORAGE	0	n_ID	0	4	0
CONSTDATA_TH	EFFECT_STORAGE	1	n_TYPE	0	4	4
CONSTDATA_TH	EFFECT_STORAGE	2	n_GROUP	0	4	8
CONSTDATA_TH	EFFECT_STORAGE	3	n_PREEFFECT	0	4	12
CONSTDATA_TH	EFFECT_STORAGE	4	n_EFFECTID	0	4	16
CONSTDATA_TH	EFFECT_STORAGE	5	n_BUFFID	0	4	20
CONSTDATA_TH	EFFECT_STORAGE	6	n_ALLOTPOINT	0	4	24
CONSTDATA_TH	EFFECT_STORAGE	7	s_HK_VER	3	4	28
CONSTDATA_TH	EFFECT_STORAGE	8	s_TC_VER	3	4	32
CONSTDATA_TH	EFFECT_STORAGE	9	s_JP_VER	3	4	36
CONSTDATA_TH	EFFECT_STORAGE	10	s_TH_VER	3	4	40
CONSTDATA_TH	EFFECT_RESIDENT	0	n_ID	0	4	0
CONSTDATA_TH	EFFECT_RESIDENT	1	n_STACKGROUP	0	4	4
CONSTDATA_TH	EFFECT_RESIDENT	2	n_STACKSTATUS	0	4	8
CONSTDATA_TH	EFFECT_RESIDENT	3	s_ICON	3	4	12
CONSTDATA_TH	EFFECT_RESIDENT	4	n_EFFECT	0	4	16
CONSTDATA_TH	EFFECT_RESIDENT	5	n_EFFECT_SUBTYPE	0	4	20
CONSTDATA_TH	EFFECT_RESIDENT	6	n_VISIBLE	0	4	24
CONSTDATA_TH	EFFECT_RESIDENT	7	n_MESSAGE_VISIBLE	0	4	28
CONSTDATA_TH	EFFECT_RESIDENT	8	n_DURATION	0	4	32
CONSTDATA_TH	EFFECT_RESIDENT	9	n_CONSUMPTION	0	4	36
CONSTDATA_TH	EFFECT_RESIDENT	10	n_VAR_1	0	4	40
CONSTDATA_TH	EFFECT_RESIDENT	11	n_VAR_2	0	4	44
CONSTDATA_TH	EFFECT_RESIDENT	12	f_VAR_1	2	4	48
CONSTDATA_TH	EFFECT_RESIDENT	13	f_VAR_2	2	4	52
CONSTDATA_TH	EFFECT_RESIDENT	14	n_DEADLINENOTE	0	4	56
CONSTDATA_TH	EFFECT_COLLECT	0	n_ID	0	4	0
CONSTDATA_TH	EFFECT_COLLECT	1	s_EFFECTS	3	4	4
CONSTDATA_TH	SCENE_WEATHER	0	n_ID	0	4	0
CONSTDATA_TH	SCENE_WEATHER	1	n_WEATHER_SUN_RATE	0	4	4
CONSTDATA_TH	SCENE_WEATHER	2	n_WEATHER_SUN_TIME	0	4	8
CONSTDATA_TH	SCENE_WEATHER	3	n_WEATHER_SAND_RATE	0	4	12
CONSTDATA_TH	SCENE_WEATHER	4	n_WEATHER_SAND_TIME	0	4	16
CONSTDATA_TH	SCENE_WEATHER	5	n_WEATHER_RAIN_RATE	0	4	20
CONSTDATA_TH	SCENE_WEATHER	6	n_WEATHER_RAIN_TIME	0	4	24
CONSTDATA_TH	SCENE_WEATHER	7	n_WEATHER_SNOW_RATE	0	4	28
CONSTDATA_TH	SCENE_WEATHER	8	n_WEATHER_SNOW_TIME	0	4	32
CONSTDATA_TH	SCENE_WEATHER	9	n_WEATHER_STORM_RATE	0	4	36
CONSTDATA_TH	SCENE_WEATHER	10	n_WEATHER_STORM_TIME	0	4	40
CONSTDATA_TH	SCENE_TILE	0	n_ID	0	4	0
CONSTDATA_TH	SCENE_TILE	1	s_MOVE_FX	3	4	4
CONSTDATA_TH	SCENE_TILE	2	s_MOVE_SOUND	3	4	8
CONSTDATA_TH	SCENE_TILE	3	n_WEATHER_CHECK	0	4	12
CONSTDATA_TH	SCENE_TILE	4	n_BUFF_USAGE	0	4	16
CONSTDATA_TH	MARKER	0	n_ID	0	4	0
CONSTDATA_TH	MARKER	1	n_SCENE	0	4	4
CONSTDATA_TH	MARKER	2	n_X	0	4	8
CONSTDATA_TH	MARKER	3	n_Y	0	4	12
CONSTDATA_TH	MARKER	4	n_Z	0	4	16
CONSTDATA_TH	MARKER	5	n_DIRTECTION	0	4	20
CONSTDATA_TH	SCENE_AREA	0	n_ID	0	4	0
CONSTDATA_TH	SCENE_AREA	1	n_COLLECT_CHECK	0	4	4
CONSTDATA_TH	SCENE_AREA	2	n_SCENE_ID	0	4	8
CONSTDATA_TH	SCENE_AREA	3	s_ICON	3	4	12
CONSTDATA_TH	SCENE_AREA	4	n_MESSAGE_ID	0	4	16
CONSTDATA_TH	SCENE_AREA	5	n_MAP_X	0	4	20
CONSTDATA_TH	SCENE_AREA	6	n_MAP_Y	0	4	24
CONSTDATA_TH	Trigger	0	n_ID	0	4	0
CONSTDATA_TH	Trigger	1	s_Trigger_Fail_SOUND	3	4	4
CONSTDATA_TH	Trigger	2	s_Trigger_Success_SOUND	3	4	8
CONSTDATA_TH	Trigger	3	n_MESSAGE_TYPE	0	4	12
CONSTDATA_TH	FACTION	0	n_ID	0	4	0
CONSTDATA_TH	FACTION	1	s_ENEMY	3	4	4
CONSTDATA_TH	GUILD_STATUS	0	n_ID	0	4	0
CONSTDATA_TH	GUILD_STATUS	1	n_EXP_CURRENTGUILDLV	0	4	4
CONSTDATA_TH	GUILD_STATUS	2	n_MEMBER_AMOUNT_MAX	0	4	8
CONSTDATA_TH	GUILD_STATUS	3	n_ASSISTANT_AMOUNT_MAX	0	4	12
CONSTDATA_TH	GUILD_STATUS	4	n_VICECHIEF_AMOUNT_MAX	0	4	16
CONSTDATA_TH	GUILD_STATUS	5	s_REPEATQST_ID	3	4	20
CONSTDATA_TH	GUILD_STATUS	6	n_QUESTID_GUILDMARK	0	4	24
CONSTDATA_TH	GUILD_STATUS	7	f_Salary_times	2	4	28
CONSTDATA_TH	GUILD_MEMBER	0	n_ID	0	4	0
CONSTDATA_TH	GUILD_MEMBER	1	n_CREDIT_CURRENT_MEMBERLV	0	4	4
CONSTDATA_TH	GUILD_MEMBER	2	n_WEEKLYMAX_CREDIT_MEMBERLV	0	4	8
CONSTDATA_TH	GUILD_MEMBER	3	n_OFFLINEQST_APPEAR_AMOUNT	0	4	12
CONSTDATA_TH	GUILD_MEMBER	4	n_Get_GuildSkill_Point_at_GuildLV1	0	4	16
CONSTDATA_TH	GUILD_MEMBER	5	n_Get_GuildSkill_Point_at_GuildLV2	0	4	20
CONSTDATA_TH	GUILD_MEMBER	6	n_Get_GuildSkill_Point_at_GuildLV3	0	4	24
CONSTDATA_TH	GUILD_MEMBER	7	n_Get_GuildSkill_Point_at_GuildLV4	0	4	28
CONSTDATA_TH	GUILD_MEMBER	8	n_Get_GuildSkill_Point_at_GuildLV5	0	4	32
CONSTDATA_TH	GUILD_MEMBER	9	n_Get_GuildSkill_Point_at_GuildLV6	0	4	36
CONSTDATA_TH	GUILD_MEMBER	10	n_Get_GuildSkill_Point_at_GuildLV7	0	4	40
CONSTDATA_TH	GUILD_MEMBER	11	n_Get_GuildSkill_Point_at_GuildLV8	0	4	44
CONSTDATA_TH	GUILD_MEMBER	12	n_Get_GuildSkill_Point_at_GuildLV9	0	4	48
CONSTDATA_TH	GUILD_MEMBER	13	n_Get_GuildSkill_Point_at_GuildLV10	0	4	52
CONSTDATA_TH	GUILD_MEMBER	14	n_Guild_Production_Level	0	4	56
CONSTDATA_TH	GUILD_MEMBER	15	n_Need_Char_Level	0	4	60
CONSTDATA_TH	GUILD_MEMBER	16	f_CharWish_Chance	2	4	64
CONSTDATA_TH	GUILD_MEMBER	17	n_Number_of_Gifts	0	4	68
CONSTDATA_TH	GUILD_MEMBER	18	s_Gifts	3	4	72
CONSTDATA_TH	GUILD_MEMBER	19	f_Times_Daily_Payment	2	4	76
CONSTDATA_TH	GUILD_MEMBER	20	f_Times_GVG_Rewards	2	4	80
CONSTDATA_TH	GUILD_MEMBER	21	s_HK_VER	3	4	84
CONSTDATA_TH	GUILD_MEMBER	22	s_TC_VER	3	4	88
CONSTDATA_TH	GUILD_MEMBER	23	s_JP_VER	3	4	92
CONSTDATA_TH	GUILD_MEMBER	24	s_TH_VER	3	4	96
CONSTDATA_TH	GUILD_AURA	0	n_ID	0	4	0
CONSTDATA_TH	GUILD_AURA	1	n_GUILDLV	0	4	4
CONSTDATA_TH	GUILD_AURA	2	n_AURALV	0	4	8
CONSTDATA_TH	GUILD_AURA	3	n_GROUP	0	4	12
CONSTDATA_TH	GUILD_AURA	4	n_ID_EFFECT_RESIDENT	0	4	16
CONSTDATA_TH	GUILD_AURA	5	n_ID_EFFECT_BUFF	0	4	20
CONSTDATA_TH	GUILD_AURA	6	n_BUFF_LV	0	4	24
CONSTDATA_TH	GUILD_AURA	7	n_POINTS	0	4	28
CONSTDATA_TH	GUILD_AURA	8	s_HK_VER	3	4	32
CONSTDATA_TH	GUILD_AURA	9	s_TC_VER	3	4	36
CONSTDATA_TH	GUILD_AURA	10	s_JP_VER	3	4	40
CONSTDATA_TH	GUILD_AURA	11	s_TH_VER	3	4	44
CONSTDATA_TH	GUILD_GOLD	0	n_ID	0	4	0
CONSTDATA_TH	GUILD_GOLD	1	n_Numbers	0	4	4
CONSTDATA_TH	GUILD_GOLD	2	n_ID_Consitional_Shop	0	4	8
CONSTDATA_TH	GUILD_GOLD	3	n_During_Time	0	4	12
CONSTDATA_TH	STANDARD_QUEST	0	n_ID	0	4	0
CONSTDATA_TH	STANDARD_QUEST	1	n_QUEST_CASH	0	4	4
CONSTDATA_TH	STANDARD_QUEST	2	n_QUEST_EXP	0	4	8
CONSTDATA_TH	STANDARD_QUEST	3	n_QUEST_SP	0	4	12
CONSTDATA_TH	FONT_COLOR	0	n_ID	0	4	0
CONSTDATA_TH	FONT_COLOR	1	f_RED	2	4	4
CONSTDATA_TH	FONT_COLOR	2	f_GREEN	2	4	8
CONSTDATA_TH	FONT_COLOR	3	f_BLUE	2	4	12
CONSTDATA_TH	ACTIVITY	0	n_ID	0	4	0
CONSTDATA_TH	ACTIVITY	1	n_ACTIVITY_TYPE	0	4	4
CONSTDATA_TH	ACTIVITY	2	n_NUMBER_OF_PEOPLE	0	4	8
CONSTDATA_TH	ACTIVITY	3	n_TIME_LIMITE	0	4	12
CONSTDATA_TH	ACTIVITY	4	n_BEGIN_TIME	0	4	16
CONSTDATA_TH	ACTIVITY	5	n_BEGIN_DAY	0	4	20
CONSTDATA_TH	ACTIVITY	6	n_END_DAY	0	4	24
CONSTDATA_TH	ACTIVITY	7	n_HOURS_ADAY	0	4	28
CONSTDATA_TH	ACTIVITY	8	n_RECYCLE_TIMES	0	4	32
CONSTDATA_TH	ACTIVITY	9	s_DAY_WEEKEND	3	4	36
CONSTDATA_TH	ACTIVITY	10	n_PLAYERS_OF_TEAM	0	4	40
CONSTDATA_TH	ACTIVITY	11	n_CHARLV	0	4	44
CONSTDATA_TH	ACTIVITY	12	n_LOW_SCORE	0	4	48
CONSTDATA_TH	ACTIVITY	13	n_LOWEXP	0	4	52
CONSTDATA_TH	ACTIVITY	14	n_MAX_SCORE	0	4	56
CONSTDATA_TH	ACTIVITY	15	n_GIVE_ITEM_EACH_ACTIVITY	0	4	60
CONSTDATA_TH	ACTIVITY	16	n_GIVE_COIN_EACH_ACTIVITY	0	4	64
CONSTDATA_TH	ACTIVITY	17	n_ITEMID_NEEDED	0	4	68
CONSTDATA_TH	ACTIVITY	18	n_ITEM_NUMBER_NEEDED	0	4	72
CONSTDATA_TH	ACTIVITY	19	f_ACTION_BONUS_VAR_1	2	4	76
CONSTDATA_TH	ACTIVITY	20	f_ACTION_BONUS_VAR_2	2	4	80
CONSTDATA_TH	ACTIVITY	21	f_ACTION_BONUS_VAR_3	2	4	84
CONSTDATA_TH	ACTIVITY	22	f_ACTION_BONUS_VAR_4	2	4	88
CONSTDATA_TH	ACTIVITY	23	s_MAIN_ICON_ID_1	3	4	92
CONSTDATA_TH	ACTIVITY	24	s_MAIN_ICON_ID_2	3	4	96
CONSTDATA_TH	ACTIVITY	25	s_IMAGE_ID_1	3	4	100
CONSTDATA_TH	ACTIVITY	26	s_IMAGE_ID_2	3	4	104
CONSTDATA_TH	ACTIVITY	27	s_IMAGE_ID_3	3	4	108
CONSTDATA_TH	ACTIVITY	28	s_IMAGE_ID_4	3	4	112
CONSTDATA_TH	ACTIVITY	29	s_IMAGE_ID_5	3	4	116
CONSTDATA_TH	ACTIVITY	30	s_IMAGE_ID_6	3	4	120
CONSTDATA_TH	ACTIVITY	31	s_HK_VER	3	4	124
CONSTDATA_TH	ACTIVITY	32	s_TC_VER	3	4	128
CONSTDATA_TH	ACTIVITY	33	s_JP_VER	3	4	132
CONSTDATA_TH	ACTIVITY	34	s_TH_VER	3	4	136
CONSTDATA_TH	DAILY_PLAN	0	n_ID	0	4	0
CONSTDATA_TH	DAILY_PLAN	1	n_NAME_ID	0	4	4
CONSTDATA_TH	DAILY_PLAN	2	f_WEIGHTED_EXP	2	4	8
CONSTDATA_TH	DAILY_PLAN	3	n_CONTAIN_NUMBEROF_ACTIVITY	0	4	12
CONSTDATA_TH	DAILY_PLAN	4	n_CONTAIN_NUMBEROF_DAILYQST	0	4	16
CONSTDATA_TH	DAILY_PLAN	5	n_CONTAIN_NUMBEROF_TOTALPLAN	0	4	20
CONSTDATA_TH	DAILY_PLAN	6	n_EACHPLAN_NEED_TIME	0	4	24
CONSTDATA_TH	COLLECT	0	n_ID	0	4	0
CONSTDATA_TH	COLLECT	1	n_Type	0	4	4
CONSTDATA_TH	COLLECT	2	n_Reward_Item	0	4	8
CONSTDATA_TH	COLLECT	3	s_Main_Type	3	4	12
CONSTDATA_TH	COLLECT	4	s_RoleModel	3	4	16
CONSTDATA_TH	COLLECT	5	s_type	3	4	20
CONSTDATA_TH	COLLECT	6	n_DROPID	0	4	24
CONSTDATA_TH	COLLECT	7	n_CD_TYPE	0	4	28
CONSTDATA_TH	COLLECT	8	s_HK_VER	3	4	32
CONSTDATA_TH	COLLECT	9	s_TC_VER	3	4	36
CONSTDATA_TH	COLLECT	10	s_JP_VER	3	4	40
CONSTDATA_TH	COLLECT	11	s_TH_VER	3	4	44
CONSTDATA_TH	VEHICLE	0	n_ID	0	4	0
CONSTDATA_TH	VEHICLE	1	n_PROPERTIES	0	4	4
CONSTDATA_TH	VEHICLE	2	n_SEATS	0	4	8
CONSTDATA_TH	VEHICLE	3	s_NAMEBOARD	3	4	12
CONSTDATA_TH	VEHICLE	4	n_SEAT1	0	4	16
CONSTDATA_TH	VEHICLE	5	n_SEAT2	0	4	20
CONSTDATA_TH	VEHICLE	6	n_SEAT3	0	4	24
CONSTDATA_TH	VEHICLE	7	n_SEAT4	0	4	28
CONSTDATA_TH	VEHICLE	8	n_SEAT5	0	4	32
CONSTDATA_TH	VEHICLE	9	n_SEAT6	0	4	36
CONSTDATA_TH	DROPS_QUEST	0	n_ID	0	4	0
CONSTDATA_TH	DROPS_QUEST	1	n_ITEM_1	0	4	4
CONSTDATA_TH	DROPS_QUEST	2	n_LIMIT_1	0	4	8
CONSTDATA_TH	DROPS_QUEST	3	n_QUESTID_1	0	4	12
CONSTDATA_TH	DROPS_QUEST	4	n_M_BUFF_1	0	4	16
CONSTDATA_TH	DROPS_QUEST	5	f_RATE_1	2	4	20
CONSTDATA_TH	DROPS_QUEST	6	n_ITEM_2	0	4	24
CONSTDATA_TH	DROPS_QUEST	7	n_LIMIT_2	0	4	28
CONSTDATA_TH	DROPS_QUEST	8	n_QUESTID_2	0	4	32
CONSTDATA_TH	DROPS_QUEST	9	n_M_BUFF_2	0	4	36
CONSTDATA_TH	DROPS_QUEST	10	f_RATE_2	2	4	40
CONSTDATA_TH	DROPS_QUEST	11	n_ITEM_3	0	4	44
CONSTDATA_TH	DROPS_QUEST	12	n_LIMIT_3	0	4	48
CONSTDATA_TH	DROPS_QUEST	13	n_QUESTID_3	0	4	52
CONSTDATA_TH	DROPS_QUEST	14	n_M_BUFF_3	0	4	56
CONSTDATA_TH	DROPS_QUEST	15	f_RATE_3	2	4	60
CONSTDATA_TH	DROPS_QUEST	16	n_ITEM_4	0	4	64
CONSTDATA_TH	DROPS_QUEST	17	n_LIMIT_4	0	4	68
CONSTDATA_TH	DROPS_QUEST	18	n_QUESTID_4	0	4	72
CONSTDATA_TH	DROPS_QUEST	19	n_M_BUFF_4	0	4	76
CONSTDATA_TH	DROPS_QUEST	20	f_RATE_4	2	4	80
CONSTDATA_TH	DROPS_QUEST	21	n_ITEM_5	0	4	84
CONSTDATA_TH	DROPS_QUEST	22	n_LIMIT_5	0	4	88
CONSTDATA_TH	DROPS_QUEST	23	n_QUESTID_5	0	4	92
CONSTDATA_TH	DROPS_QUEST	24	n_M_BUFF_5	0	4	96
CONSTDATA_TH	DROPS_QUEST	25	f_RATE_5	2	4	100
CONSTDATA_TH	DROPS_QUEST	26	n_ITEM_6	0	4	104
CONSTDATA_TH	DROPS_QUEST	27	n_LIMIT_6	0	4	108
CONSTDATA_TH	DROPS_QUEST	28	n_QUESTID_6	0	4	112
CONSTDATA_TH	DROPS_QUEST	29	n_M_BUFF_6	0	4	116
CONSTDATA_TH	DROPS_QUEST	30	f_RATE_6	2	4	120
CONSTDATA_TH	DROPS_QUEST	31	n_ITEM_7	0	4	124
CONSTDATA_TH	DROPS_QUEST	32	n_LIMIT_7	0	4	128
CONSTDATA_TH	DROPS_QUEST	33	n_QUESTID_7	0	4	132
CONSTDATA_TH	DROPS_QUEST	34	n_M_BUFF_7	0	4	136
CONSTDATA_TH	DROPS_QUEST	35	f_RATE_7	2	4	140
CONSTDATA_TH	DROPS_QUEST	36	n_ITEM_8	0	4	144
CONSTDATA_TH	DROPS_QUEST	37	n_LIMIT_8	0	4	148
CONSTDATA_TH	DROPS_QUEST	38	n_QUESTID_8	0	4	152
CONSTDATA_TH	DROPS_QUEST	39	n_M_BUFF_8	0	4	156
CONSTDATA_TH	DROPS_QUEST	40	f_RATE_8	2	4	160
CONSTDATA_TH	DROPS_QUEST	41	n_ITEM_9	0	4	164
CONSTDATA_TH	DROPS_QUEST	42	n_LIMIT_9	0	4	168
CONSTDATA_TH	DROPS_QUEST	43	n_QUESTID_9	0	4	172
CONSTDATA_TH	DROPS_QUEST	44	n_M_BUFF_9	0	4	176
CONSTDATA_TH	DROPS_QUEST	45	f_RATE_9	2	4	180
CONSTDATA_TH	DROPS_QUEST	46	n_ITEM_10	0	4	184
CONSTDATA_TH	DROPS_QUEST	47	n_LIMIT_10	0	4	188
CONSTDATA_TH	DROPS_QUEST	48	n_QUESTID_10	0	4	192
CONSTDATA_TH	DROPS_QUEST	49	n_M_BUFF_10	0	4	196
CONSTDATA_TH	DROPS_QUEST	50	f_RATE_10	2	4	200
CONSTDATA_TH	DROPS_QUEST	51	n_ITEM_11	0	4	204
CONSTDATA_TH	DROPS_QUEST	52	n_LIMIT_11	0	4	208
CONSTDATA_TH	DROPS_QUEST	53	n_QUESTID_11	0	4	212
CONSTDATA_TH	DROPS_QUEST	54	n_M_BUFF_11	0	4	216
CONSTDATA_TH	DROPS_QUEST	55	f_RATE_11	2	4	220
CONSTDATA_TH	DROPS_QUEST	56	n_ITEM_12	0	4	224
CONSTDATA_TH	DROPS_QUEST	57	n_LIMIT_12	0	4	228
CONSTDATA_TH	DROPS_QUEST	58	n_QUESTID_12	0	4	232
CONSTDATA_TH	DROPS_QUEST	59	n_M_BUFF_12	0	4	236
CONSTDATA_TH	DROPS_QUEST	60	f_RATE_12	2	4	240
CONSTDATA_TH	DROPS_QUEST	61	n_ITEM_13	0	4	244
CONSTDATA_TH	DROPS_QUEST	62	n_LIMIT_13	0	4	248
CONSTDATA_TH	DROPS_QUEST	63	n_QUESTID_13	0	4	252
CONSTDATA_TH	DROPS_QUEST	64	n_M_BUFF_13	0	4	256
CONSTDATA_TH	DROPS_QUEST	65	f_RATE_13	2	4	260
CONSTDATA_TH	DROPS_QUEST	66	n_ITEM_14	0	4	264
CONSTDATA_TH	DROPS_QUEST	67	n_LIMIT_14	0	4	268
CONSTDATA_TH	DROPS_QUEST	68	n_QUESTID_14	0	4	272
CONSTDATA_TH	DROPS_QUEST	69	n_M_BUFF_14	0	4	276
CONSTDATA_TH	DROPS_QUEST	70	f_RATE_14	2	4	280
CONSTDATA_TH	DROPS_QUEST	71	n_ITEM_15	0	4	284
CONSTDATA_TH	DROPS_QUEST	72	n_LIMIT_15	0	4	288
CONSTDATA_TH	DROPS_QUEST	73	n_QUESTID_15	0	4	292
CONSTDATA_TH	DROPS_QUEST	74	n_M_BUFF_15	0	4	296
CONSTDATA_TH	DROPS_QUEST	75	f_RATE_15	2	4	300
CONSTDATA_TH	DROPS_QUEST	76	n_ITEM_16	0	4	304
CONSTDATA_TH	DROPS_QUEST	77	n_LIMIT_16	0	4	308
CONSTDATA_TH	DROPS_QUEST	78	n_QUESTID_16	0	4	312
CONSTDATA_TH	DROPS_QUEST	79	n_M_BUFF_16	0	4	316
CONSTDATA_TH	DROPS_QUEST	80	f_RATE_16	2	4	320
CONSTDATA_TH	DROPS_QUEST	81	n_ITEM_17	0	4	324
CONSTDATA_TH	DROPS_QUEST	82	n_LIMIT_17	0	4	328
CONSTDATA_TH	DROPS_QUEST	83	n_QUESTID_17	0	4	332
CONSTDATA_TH	DROPS_QUEST	84	n_M_BUFF_17	0	4	336
CONSTDATA_TH	DROPS_QUEST	85	f_RATE_17	2	4	340
CONSTDATA_TH	DROPS_QUEST	86	n_ITEM_18	0	4	344
CONSTDATA_TH	DROPS_QUEST	87	n_LIMIT_18	0	4	348
CONSTDATA_TH	DROPS_QUEST	88	n_QUESTID_18	0	4	352
CONSTDATA_TH	DROPS_QUEST	89	n_M_BUFF_18	0	4	356
CONSTDATA_TH	DROPS_QUEST	90	f_RATE_18	2	4	360
CONSTDATA_TH	DROPS_QUEST	91	n_ITEM_19	0	4	364
CONSTDATA_TH	DROPS_QUEST	92	n_LIMIT_19	0	4	368
CONSTDATA_TH	DROPS_QUEST	93	n_QUESTID_19	0	4	372
CONSTDATA_TH	DROPS_QUEST	94	n_M_BUFF_19	0	4	376
CONSTDATA_TH	DROPS_QUEST	95	f_RATE_19	2	4	380
CONSTDATA_TH	DROPS_QUEST	96	n_ITEM_20	0	4	384
CONSTDATA_TH	DROPS_QUEST	97	n_LIMIT_20	0	4	388
CONSTDATA_TH	DROPS_QUEST	98	n_QUESTID_20	0	4	392
CONSTDATA_TH	DROPS_QUEST	99	n_M_BUFF_20	0	4	396
CONSTDATA_TH	DROPS_QUEST	100	f_RATE_20	2	4	400
CONSTDATA_TH	VOW_LOCK	0	n_ID	0	4	0
CONSTDATA_TH	VOW_LOCK	1	n_PREPOSITIVE	0	4	4
CONSTDATA_TH	VOW_LOCK	2	n_AMITYDEMAND	0	4	8
CONSTDATA_TH	VOW_LOCK	3	n_TYPE	0	4	12
CONSTDATA_TH	VOW_LOCK	4	n_VAR1	0	4	16
CONSTDATA_TH	VOW_LOCK	5	n_FINISHED	0	4	20
CONSTDATA_TH	VOW_LOCK	6	n_LEVEL	0	4	24
CONSTDATA_TH	VOW_LOCK	7	f_REWARD_EXP	2	4	28
CONSTDATA_TH	VOW_LOCK	8	f_REWARD_MONEY	2	4	32
CONSTDATA_TH	VOW_LOCK	9	f_REWARD_SP	2	4	36
CONSTDATA_TH	VOW_LOCK	10	n_REWARD_AMITY	0	4	40
CONSTDATA_TH	VOW_LOCK	11	s_HK_VER	3	4	44
CONSTDATA_TH	VOW_LOCK	12	s_TC_VER	3	4	48
CONSTDATA_TH	VOW_LOCK	13	s_JP_VER	3	4	52
CONSTDATA_TH	VOW_LOCK	14	s_TH_VER	3	4	56
CONSTDATA_TH	STANDARD_LV	0	n_ID	0	4	0
CONSTDATA_TH	STANDARD_LV	1	n_QUEST_CASH	0	4	4
CONSTDATA_TH	STANDARD_LV	2	n_QUEST_EXP	0	4	8
CONSTDATA_TH	STANDARD_LV	3	n_QUEST_SP	0	4	12
CONSTDATA_TH	ACHIEVEMENT	0	n_ID	0	4	0
CONSTDATA_TH	ACHIEVEMENT	1	n_TYPE	0	4	4
CONSTDATA_TH	ACHIEVEMENT	2	s_STATISTIC	3	4	8
CONSTDATA_TH	ACHIEVEMENT	3	s_CONDITIONS	3	4	12
CONSTDATA_TH	ACHIEVEMENT	4	s_FREQUENCY	3	4	16
CONSTDATA_TH	ACHIEVEMENT	5	s_TIP	3	4	20
CONSTDATA_TH	ACHIEVEMENT	6	n_POINTS	0	4	24
CONSTDATA_TH	ACHIEVEMENT	7	n_LEVEL	0	4	28
CONSTDATA_TH	ACHIEVEMENT	8	n_REWARD_ITEM	0	4	32
CONSTDATA_TH	ACHIEVEMENT	9	n_ITEMQUANTITY	0	4	36
CONSTDATA_TH	ACHIEVEMENT	10	f_REWARD_EXP	2	4	40
CONSTDATA_TH	ACHIEVEMENT	11	f_REWARD_SP	2	4	44
CONSTDATA_TH	ACHIEVEMENT	12	f_REWARD_MONEY	2	4	48
CONSTDATA_TH	ACHIEVEMENT	13	n_REWARD_TOKEN	0	4	52
CONSTDATA_TH	ACHIEVEMENT	14	n_REWARD_GREATTITLE	0	4	56
CONSTDATA_TH	ACHIEVEMENT	15	n_BROADCASTING	0	4	60
CONSTDATA_TH	ACHIEVEMENT	16	s_HK_VER	3	4	64
CONSTDATA_TH	ACHIEVEMENT	17	s_TC_VER	3	4	68
CONSTDATA_TH	ACHIEVEMENT	18	s_JP_VER	3	4	72
CONSTDATA_TH	ACHIEVEMENT	19	s_TH_VER	3	4	76
CONSTDATA_TH	7SINS	0	n_ID	0	4	0
CONSTDATA_TH	7SINS	1	n_MOBS_ID	0	4	4
CONSTDATA_TH	MAP_SCENE_LIST	0	n_ID	0	4	0
CONSTDATA_TH	MAP_SCENE_LIST	1	n_ID_MAINTITLE	0	4	4
CONSTDATA_TH	MAP_SCENE_LIST	2	n_NAME_ID	0	4	8
CONSTDATA_TH	MAP_SCENE_LIST	3	n_MAP_X	0	4	12
